,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
155,2020-12-04Sale,2020-12-087:09 pm,Avantor Inc.,AVTR,Stubblefield MichaelCEO,"510,640",$27.15,"$13,864,558","1,847,265(Direct)",View
156,2020-12-04Sale,2020-12-087:13 pm,JACOBS ENGINEERING GROUP INC,J,HICKTON DAWNE SVP,"2,347",$109,"$255,823","30,771(Direct)",View
157,2020-12-07Sale,2020-12-087:13 pm,BEAZER HOMES USA INC,BZH,Salomon Robert L.CFO,"20,000",$15.38,"$307,544","204,601(Direct)",View
158,2020-12-04Sale,2020-12-087:15 pm,CARVANA CO.,CVNA,GARCIA ERNEST C. IIVERDE INVESTMENTS Inc10% Owner,"33,467",$234.84,"$7,859,447",0(IndirectDirect),View
159,2020-12-04Sale,2020-12-087:20 pm,CARVANA CO.,CVNA,GARCIA ERNEST C. IIVERDE INVESTMENTS Inc10% Owner,"6,533",$241.09,"$1,575,010",0(IndirectDirect),View
160,2020-12-07Sale,2020-12-087:29 pm,PVH CORP.,PVH,HOLMES JAMESVP,"2,401",$91.03,"$218,560","10,264(IndirectDirect)",View
161,2020-12-04Sale,2020-12-087:31 pm,TUTOR PERINI CORP,TPC,KLEIN MICHAEL RDirector,"259,244",$13.13,"$3,403,874","367,389(Direct)",View
162,2020-12-04Sale,2020-12-087:32 pm,Apellis Pharmaceuticals Inc.,APLS,Perry Nicole DVP,"18,000",$50,"$900,000",0(Direct),View
163,2020-12-07Sale,2020-12-087:33 pm,PVH CORP.,PVH,KOZEL DAVID FVP,"1,846",$91.48,"$168,863","21,756(Direct)",View
164,2020-12-04Sale,2020-12-087:33 pm,Seagen Inc.,SGEN,SIEGALL CLAY BCEO,"37,455",$180.15,"$6,747,508","715,209(Direct)",View
165,2020-12-04Sale,2020-12-087:34 pm,PVH CORP.,PVH,PERLMAN DANAVP,"5,756",$90.08,"$518,499","11,633(IndirectDirect)",View
166,2020-12-04Sale,2020-12-087:38 pm,Rimini Street Inc.,RMNI,Mbugua StanleyCAO,"8,524",$4.88,"$41,597",101(Direct),View
167,2020-12-04Sale,2020-12-087:39 pm,DIGITAL ALLY INC,DGLY,Ross Stanton ECEOChairman,"195,000",$2.4023,"$468,454","1,110,900(Direct)",View
168,2020-12-04Sale,2020-12-087:51 pm,Grocery Outlet Holding Corp.,GO,McMahon Thomas H.See Remarks,"24,727",$36.87,"$911,684","119,819(Direct)",View
169,2020-12-04Sale,2020-12-087:52 pm,ARC DOCUMENT SOLUTIONS Inc,ARC,Suriyakumar KumarakulasingamCEOChairman10% Owner,"685,497",$1.2374,"$848,230","1,772,664(IndirectDirect)",View
170,2020-12-07Sale,2020-12-088:05 pm,Alphabet Inc.,GOOG,HENNESSY JOHN LDirector,55,$1813.27,"$99,730","3,309(IndirectDirect)",View
171,2020-12-07Sale,2020-12-088:05 pm,Seagate Technology plc,STX,Fochtman Jeffrey D.VP,"4,695",$63.42,"$297,771","5,781(Direct)",View
172,2020-12-04Sale,2020-12-088:09 pm,RingCentral Inc.,RNG,Shmunis VladimirShmunis SandraELCA Fund I LPELCA Fund II LPELCA Fund III LPELCA LLCCEOChairman,"73,249",$336.93,"$24,679,549","159,242(IndirectDirect)",View
173,2020-12-04Sale,2020-12-088:13 pm,BLACKSTONE MORTGAGE TRUST Inc,BXMT,Armer Douglas N.VP,807,$27.85,"$22,475","97,612(Direct)",View
174,2020-12-07Sale,2020-12-088:13 pm,RadNet Inc.,RDNT,HAMES NORMAN RPresident,"10,000",$19.1,"$191,000","447,067(Direct)",View
175,2020-12-04Sale,2020-12-088:15 pm,BLACKSTONE MORTGAGE TRUST Inc,BXMT,Marone Anthony F. JRCFO,382,$27.88,"$10,650","41,105(Direct)",View
176,2020-12-08Sale,2020-12-088:17 pm,BLACKSTONE MORTGAGE TRUST Inc,BXMT,Ruffing Thomas CManaging Director,133,$27.86,"$3,705","28,872(Direct)",View
177,2020-12-04Sale,2020-12-088:37 pm,Zentalis Pharmaceuticals Inc.,ZNTL,SUN ANTHONY YCEO,"75,375",$52.18,"$3,933,221","2,017,605(IndirectDirect)",View
178,2020-12-04Sale,2020-12-088:37 pm,Zentalis Pharmaceuticals Inc.,ZNTL,Bunker Kevin D.COO,"23,057",$52.18,"$1,203,162","1,053,880(IndirectDirect)",View
179,2020-12-04Sale,2020-12-088:38 pm,Zentalis Pharmaceuticals Inc.,ZNTL,Epperly Melissa BCFO,"13,684",$52.18,"$714,060","277,679(Direct)",View
180,2020-12-04Sale,2020-12-088:38 pm,Zentalis Pharmaceuticals Inc.,ZNTL,Gallagher CamDirector,"36,739",$54.99,"$2,020,269","580,192(IndirectDirect)",View
181,2020-12-04Sale,2020-12-088:45 pm,EXPONENT INC,EXPO,JOHNSTON PAUL RDirector,"8,000",$82.6,"$660,784","53,627(Direct)",View
182,2020-12-04Sale,2020-12-088:49 pm,IONIS PHARMACEUTICALS INC,IONS,BENNETT C FRANKChief Scientific Officer,"7,947",$51.04,"$405,615","32,476(Direct)",View
183,2020-12-04Sale,2020-12-088:51 pm,IONIS PHARMACEUTICALS INC,IONS,Monia Brett PCEO,"23,840",$51.04,"$1,216,794","28,879(Direct)",View
184,2020-12-07Sale,2020-12-089:00 pm,VARONIS SYSTEMS INC,VRNS,VAN DEN BOSCH FREDDirector,500,$130,"$65,000","41,984(Direct)",View
185,2020-12-07Sale,2020-12-089:08 pm,American Homes 4 Rent,AMH,Vogt-Lowell Sara H.Chief Legal Officer,"12,111",$29.5,"$357,275","60,884(IndirectDirect)",View
186,2020-12-04Sale,2020-12-089:10 pm,Alarm.com Holdings Inc.,ALRM,Ramos DanielVP,"5,811",$79.9,"$464,327","35,230(Direct)",View
187,2020-12-04Sale,2020-12-089:30 pm,LyondellBasell Industries N.V.,LYB,AI INVESTMENTS HOLDINGS LLCAccess Industries Holdings LLCACCESS INDUSTRIES LLCACCESS INDUSTRIES MANAGEMENT LLCBlavatnik Len10% Owner,"518,691",$88.59,"$45,948,396","43,944,524(IndirectDirect)",View
188,2020-12-04Sale,2020-12-089:49 pm,Datadog Inc.,DDOG,ICONIQ STRATEGIC PARTNERS II L.P.ICONIQ STRATEGIC PARTNERS II-B L.P.ICONIQ Strategic Partners II Co-Invest L.P. DD SeriesICONIQ Strategic Partners II GP L.P.ICONIQ Strategic Partners II TT GP LtdMakan DiveshGriffith William J.G.10% Owner,"1,438",$98.24,"$141,264","508,142(Direct)",View
189,2020-12-04Sale,2020-12-089:50 pm,Datadog Inc.,DDOG,Jacobson MatthewDirector10% Owner,"1,438",$98.24,"$141,264","508,142(IndirectDirect)",View
190,2020-12-08Sale,2020-12-0906:15 am,REX AMERICAN RESOURCES Corp,REX,BRUGGEMAN DOUGLASCFO,"2,278",$92.02,"$209,625","27,470(Direct)",View
191,2020-12-08Sale,2020-12-0908:17 am,CHASE CORP,CCF,CHASE PETER RChairman,"1,500",$114.67,"$172,005","294,413(IndirectDirect)",View
192,2020-12-07Sale,2020-12-0909:07 am,Chubb Ltd,CB,BOROUGHS TIMOTHY ALANVP,"17,321",$152.45,"$2,640,586","168,144(IndirectDirect)",View
193,2020-12-07Sale,2020-12-0909:27 am,AFLAC INC,AFL,LAKE CHARLES D IIChairman,"5,070",$45.64,"$231,410","78,619(IndirectDirect)",View
194,2020-12-07Sale,2020-12-0909:53 am,Huron Consulting Group Inc.,HURN,Roth James HCEO,"18,800",$46.56,"$875,395","116,209(IndirectDirect)",View
195,2020-12-08Sale,2020-12-0910:06 am,3M CO,MMM,Lavers Jeffrey RVP,"6,219",$172.09,"$1,070,229","4,424(IndirectDirect)",View
196,2020-12-08Sale,2020-12-0910:23 am,VICOR CORP,VICR,Tuozzolo ClaudioVP,"1,142",$87.04,"$99,405","55,251(Direct)",View
197,2020-12-08Sale,2020-12-0910:26 am,WILLIS LEASE FINANCE CORP,WLFC,HUNZIKER HANS JORGDirector,"1,200",$39.21,"$47,055","19,244(Direct)",View
198,2020-12-08Sale,2020-12-0910:38 am,VALLEY NATIONAL BANCORP,VLY,JONES GRAHAM ODirector,"5,775",$9.6744,"$55,870","796,575(IndirectDirect)",View
199,2020-12-07Sale,2020-12-0910:40 am,i3 Verticals Inc.,IIIV,STANFORD FREDERICKPresident,"45,000",$28.89,"$1,300,132",0(Direct),View
200,2020-12-08Sale,2020-12-0911:11 am,VICOR CORP,VICR,GENDRON ROBERTVP,551,$86,"$47,386","7,374(Direct)",View
201,2020-12-07Sale,2020-12-0911:17 am,PDL Community Bancorp,PDLB,Kouzilos IoannisChief Lending Officer,"1,140",$10.93,"$12,455","13,435(IndirectDirect)",View
202,2020-12-07Sale,2020-12-0911:24 am,PDL Community Bancorp,PDLB,Rodriguez DavidChief Relationship Officer,188,$10.92,"$2,053","2,643(IndirectDirect)",View
203,2020-12-07Sale,2020-12-0911:30 am,SECURITY NATIONAL FINANCIAL CORP,SNFCA,Wilbur Norman GDirector,250,$8.17,"$2,043",416(Direct),View
204,2020-12-08Sale,2020-12-0911:32 am,ASSOCIATED BANC-CORP,ASB,Stadler Tammy C.Principal Accounting Officer,"7,000",$16.35,"$114,415","39,731(IndirectDirect)",View
205,2020-12-08Sale,2020-12-0911:33 am,CITRIX SYSTEMS INC,CTXS,HOUGH PAUL J.EVP & Chief Product Officer,"2,000",$129.76,"$259,520","64,413(Direct)",View
206,2020-12-07Sale,2020-12-0912:23 pm,PROVIDENT FINANCIAL SERVICES INC,PFS,Christy James A.COO,"3,190",$17.28,"$55,121","25,565(IndirectDirect)",View
207,2020-12-07Sale,2020-12-0912:32 pm,MSA Safety Inc,MSA,LAMBERT WILLIAM MDirector,"38,233",$151.46,"$5,790,731","16,862(IndirectDirect)",View
208,2020-12-08Sale,2020-12-0912:59 pm,NOVAGOLD RESOURCES INC,NG,Lang Gregory A.CEO,"123,071",$10.4,"$1,279,385","1,977,052(IndirectDirect)",View
209,2020-12-07Sale,2020-12-091:14 pm,KROGER CO,KR,Clark Robert WVP,"12,869",$30.94,"$398,182","160,981(Direct)",View
210,2020-12-07Sale,2020-12-091:20 pm,STRYKER CORP,SYK,Lobo KevinCEOChairman,"10,697",$236.28,"$2,527,534","70,391(IndirectDirect)",View
211,2020-12-09Sale,2020-12-092:37 pm,Equitable Holdings Inc.,EQH,Eckert William James IVCAO,"3,182",$26.48,"$84,243","11,956(Direct)",View
212,2020-12-07Sale,2020-12-092:41 pm,HESKA CORP,HSKA,Wisnewski NancyCOO,500,$132.5,"$66,248","46,374(Direct)",View
213,2020-12-07Sale,2020-12-093:23 pm,Gogo Inc.,GOGO,Bayer Michael P.CAO,"8,000",$10.85,"$86,760","15,186(Direct)",View
214,2020-12-07Sale,2020-12-093:30 pm,SOLAREDGE TECHNOLOGIES Inc,SEDG,Cheifetz JonathanDirector,"21,119",$278.52,"$5,882,004","26,923(Direct)",View
215,2020-12-08Sale,2020-12-093:33 pm,EOG RESOURCES INC,EOG,Boedeker Kenneth W.VP,"1,379",$52,"$71,708","26,603(Direct)",View
216,2020-12-07Sale,2020-12-093:37 pm,SOLAREDGE TECHNOLOGIES Inc,SEDG,AVERY MOREDirector,"21,500",$275.87,"$5,931,149","121,091(Direct)",View
217,2020-12-09Sale,2020-12-093:54 pm,SOUTH STATE Corp,SSB,PINNER ERNEST SDirector,"5,000",$75.33,"$376,635","54,403(Direct)",View
