,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
150,2020-12-10Sale,2020-12-147:12 pm,SolarWinds Corp,SWI,AlpInvest Partners B.V.AlpInvest GA B.V.AlpInvest GA Co C.V.AlpInvest Partners 2014 I B.V.AlpInvest Partners Co-Investments 2014 I C.V.Alpinvest Partners 2014 II B.V.AlpInvest Partners Co-Investments 2014 II C.V.AlpInvest Mich B.V.AM 2014 CO C.V.See Remarks.,"289,068",$21.97,"$6,350,824","4,959,468(Indirect)",View
151,2020-12-14Sale,2020-12-147:17 pm,UMB FINANCIAL CORP,UMBF,Johnson Shannon AndresenCAO,453,$67.98,"$30,794","9,339(IndirectDirect)",View
152,2020-12-10Sale,2020-12-147:19 pm,EverQuote Inc.,EVER,Wagner John BrandonCFO,"8,723",$34.36,"$299,743","213,695(Direct)",View
153,2020-12-10Sale,2020-12-147:20 pm,Replimune Group Inc.,REPL,Rhodes Jason PDirector,"103,686",$43.35,"$4,494,442","23,481(Indirect)",View
154,2020-12-07Sale,2020-12-147:20 pm,CRH Medical Corp,CRHM,Kreger JamesPresident,"5,012",$3.63,"$18,194","76,088(Direct)",View
155,2020-12-10Sale,2020-12-147:26 pm,UMB FINANCIAL CORP,UMBF,KEMPER J MARINERCEOChairman,500,$67.32,"$33,661","12,558(IndirectDirect)",View
156,2020-12-10Sale,2020-12-147:38 pm,Facebook Inc,FB,Zuckerberg MarkCEO10% Owner,"56,250",$275.89,"$15,518,681","70,309(Indirect)",View
157,2020-12-10Sale,2020-12-147:47 pm,CONSUMER PORTFOLIO SERVICES Inc,CPSS,Washer GregDirector,"30,094",$4.0334,"$121,381","178,976(Direct)",View
158,2020-12-14Sale,2020-12-147:50 pm,CareDx Inc.,CDNA,Bickerstaff GeorgeDirector,"10,000",$71.76,"$717,644","80,487(Direct)",View
159,2020-12-10Sale,2020-12-147:51 pm,FAIR ISAAC CORP,FICO,Leonard Michael SCAO,519,$507.42,"$263,351","8,019(Direct)",View
160,2020-12-14Sale,2020-12-147:57 pm,CareDx Inc.,CDNA,Goldberg MichaelDirector,"30,000",$70.19,"$2,105,722","57,404(Direct)",View
161,2020-12-10Sale,2020-12-147:58 pm,Bill.com Holdings Inc.,BILL,Rettig John R.CFO,"100,000",$134.66,"$13,465,503","60,000(IndirectDirect)",View
162,2020-12-11Sale,2020-12-147:59 pm,Facebook Inc,FB,Zuckerberg MarkCEO10% Owner,"47,560",$273.67,"$13,015,560","65,199(Indirect)",View
163,2020-12-11Sale,2020-12-148:00 pm,Sarepta Therapeutics Inc.,SRPT,Bratica JosephPrincipal Financial Officer,"1,115",$165,"$183,975","8,140(Direct)",View
164,2020-12-10Sale,2020-12-148:05 pm,Tesla Inc.,TSLA,Guillen Jerome MPresident,"10,000",$613.48,"$6,134,794","49,959(Direct)",View
165,2020-12-11Sale,2020-12-148:10 pm,Tradeweb Markets Inc.,TW,Friedman DouglasGeneral Counsel and Secretary,"20,000",$64.9,"$1,297,923","67,875(Direct)",View
166,2020-12-11Sale,2020-12-148:11 pm,Tradeweb Markets Inc.,TW,Olesky LeeCEO,"191,496",$64.51,"$12,354,350","557,692(IndirectDirect)",View
167,2020-12-11Sale,2020-12-148:14 pm,Zendesk Inc.,ZEN,Gennaro NormanPresident,"1,000",$137.4,"$137,400","24,007(Direct)",View
168,2020-12-10Sale,2020-12-148:16 pm,Cloudflare Inc.,NET,Zatlyn MichelleCOO,"146,100",$82.51,"$12,054,369",0(Indirect),View
169,2020-12-11Sale,2020-12-148:16 pm,Zendesk Inc.,ZEN,Johnson InaMarieChief People & Diversity Off.,"1,561",$137.4,"$214,481","17,588(Direct)",View
170,2020-12-11Sale,2020-12-148:18 pm,Cable One Inc.,CABO,Weymouth KatharineDirector,27,$2110.5,"$56,984",378(Direct),View
171,2020-12-11Sale,2020-12-148:25 pm,RadNet Inc.,RDNT,HAMES NORMAN RPresident,"15,000",$18.81,"$282,150","422,067(Direct)",View
172,2020-12-11Sale,2020-12-148:26 pm,PayPal Holdings Inc.,PYPL,SCHULMAN DANIEL HCEO,"25,000",$212.65,"$5,316,148","148,402(Direct)",View
173,2020-12-10Sale,2020-12-148:33 pm,WW INTERNATIONAL Inc,WW,WINFREY OPRAHDirector10% Owner,"589,710",$29.64,"$17,478,724",0(IndirectDirect),View
174,2020-12-10Sale,2020-12-148:44 pm,SEACOR HOLDINGS INC,CKH,FABRIKANT CHARLESCEOChairman,"81,334",$41.99,"$3,415,231","454,830(IndirectDirect)",View
175,2020-12-10Sale,2020-12-148:56 pm,Evoke Pharma Inc,EVOK,D'Onofrio Matthew JExec VP Chief Bus. Officer,"46,000",$2.9149,"$134,086","283,997(Direct)",View
176,2020-12-11Sale,2020-12-148:58 pm,Evoke Pharma Inc,EVOK,Gonyer David ACEO,"72,000",$2.9133,"$209,758","339,782(Direct)",View
177,2020-12-10Sale,2020-12-149:29 pm,BlueLinx Holdings Inc.,BXC,Nokomis Capital L.L.C.Hendrickson Brett10% Owner,"340,000",$26.6,"$9,044,000","941,804(Indirect)",View
178,2020-12-10Sale,2020-12-149:29 pm,PRA GROUP INC,PRAA,Sjolund MartinPresident,"1,573",$45,"$70,785","31,338(Direct)",View
179,2020-12-10Sale,2020-12-149:30 pm,SolarWinds Corp,SWI,HarbourVest 2015 Global Fund L.P.HarbourVest Global Annual Private Equity Fund L.P.HarbourVest Partners IX-Buyout Fund L.P.HarbourVest Partners X AIF Buyout L.P.HarbourVest Partners X Buyout Fund L.P.Meranti Fund L.P.NPS Co-Investment (A) Fund L.P.SMRS-TOPE LLCHARBOURVEST PARTNERS LLCSee Remarks,"433,601",$21.97,"$9,526,214","3,471,628(Direct)",View
180,2020-12-07Sale,2020-12-149:30 pm,GW PHARMACEUTICALS PLC,GWPH,GUY GEOFFREY W DRChairman,"720,000",$10.92,"$7,859,658","4,781,521(Direct)",View
181,2020-12-11Sale,2020-12-149:34 pm,Penumbra Inc,PEN,Elsesser AdamCEO,"8,000",$190.7,"$1,525,574","957,582(Indirect)",View
182,2020-12-09Sale,2020-12-149:39 pm,BRIDGE BANCORP Inc,BDGE,Lindenbaum Nathan10% Owner,"3,055",$24.22,"$73,992",0(IndirectDirect),View
183,2020-12-11Sale,2020-12-149:54 pm,ROGERS CORP,ROG,DAIGLE ROBERT CVP,"3,291",$151.33,"$498,016","18,392(Direct)",View
184,2020-12-10Sale,2020-12-149:55 pm,Arista Networks Inc.,ANET,BECHTOLSHEIM ANDREASChief Development Officer10% Owner,"246,928",$277.21,"$68,449,677","12,451,753(IndirectDirect)",View
185,2020-12-10Sale,2020-12-149:56 pm,Arista Networks Inc.,ANET,Duda KennethCTO,"119,091",$25.73,"$3,063,854","164,982(IndirectDirect)",View
186,2020-12-14Sale,2020-12-1506:00 am,Edwards Lifesciences Corp,EW,MUSSALLEM MICHAEL ACEOChairman,"68,550",$84.49,"$5,791,502","241,220(IndirectDirect)",View
187,2020-12-14Sale,2020-12-1507:43 am,TUCOWS INC,TCX,Woroch David JohnVP,"4,000",$76.34,"$305,348","61,372(IndirectDirect)",View
188,2020-12-11Sale,2020-12-1509:59 am,ARTESIAN RESOURCES CORP,ARTNA,BIEDERMAN KENNETH RDirector,984,$39.56,"$38,923","20,875(Direct)",View
189,2020-12-14Sale,2020-12-1511:23 am,ZEBRA TECHNOLOGIES CORP,ZBRA,Cho MichaelVP,500,$383.22,"$191,610","2,352(Direct)",View
190,2020-12-14Sale,2020-12-1511:27 am,DONEGAL GROUP INC,DGICA,VIOZZI VINCENT ANTHONYCIO,"3,500",$14.15,"$49,525","4,568(IndirectDirect)",View
191,2020-12-11Sale,2020-12-1511:43 am,NLIGHT Inc,LASR,Bareket RanCFO,"12,500",$33.68,"$421,000","138,149(Direct)",View
192,2020-12-11Sale,2020-12-1511:57 am,LEVI STRAUSS & CO,LEVI,Haas Bradley J.10% Owner,"29,095",$20.51,"$596,811",0(Direct),View
193,2020-12-11Sale,2020-12-1511:59 am,LEVI STRAUSS & CO,LEVI,Haas Jennifer C.10% Owner,"29,095",$20.51,"$596,811",0(Direct),View
194,2020-12-14Sale,2020-12-1512:00 pm,CHASE CORP,CCF,CHASE PETER RChairman,261,$115.03,"$30,023","290,652(IndirectDirect)",View
195,2020-12-14Sale,2020-12-1512:01 pm,Neenah Inc,NP,Brownlee Larry NewtonVP,338,$55.06,"$18,610","17,552(Direct)",View
196,2020-12-11Sale,2020-12-1512:01 pm,LEVI STRAUSS & CO,LEVI,Haas Daniel S.10% Owner,"72,736",$20.51,"$1,491,997",0(Direct),View
197,2020-12-11Sale,2020-12-1512:07 pm,FB Financial Corp,FBK,Exum James L.Director,"2,352",$34,"$79,968","4,073(Direct)",View
198,2020-12-11Sale,2020-12-1512:07 pm,TE Connectivity Ltd.,TEL,CURTIN TERRENCE RCEO,"13,001",$118.21,"$1,536,867","94,969(IndirectDirect)",View
199,2020-12-14Sale,2020-12-1512:11 pm,ROGERS CORP,ROG,DAIGLE ROBERT CVP,"2,100",$153.63,"$322,627","16,212(Direct)",View
200,2020-12-10Sale,2020-12-1512:12 pm,CATHAY GENERAL BANCORP,CATY,WONG IRWINCAO,"6,200",$30,"$186,000","36,619(IndirectDirect)",View
201,2020-12-02Sale,2020-12-1512:58 pm,ServisFirst Bancshares Inc.,SFBS,Pouncey Clarence C. IIICOO,"4,000",$40.08,"$160,325","15,133(IndirectDirect)",View
202,2020-12-11Sale,2020-12-151:16 pm,Northwest Bancshares Inc.,NWBI,McTavish Julia WVP,"9,000",$12.41,"$111,690","80,994(IndirectDirect)",View
203,2020-12-11Sale,2020-12-151:32 pm,Morningstar Inc.,MORN,Mansueto Joseph DChairman10% Owner,"30,815",$206.79,"$6,372,354","19,323,708(IndirectDirect)",View
204,2020-12-11Sale,2020-12-151:41 pm,Digimarc CORP,DMRC,DAVIS BRUCE LCEOChairman,"32,917",$50.99,"$1,678,438","50,000(Direct)",View
205,2020-12-14Sale,2020-12-151:46 pm,LATTICE SEMICONDUCTOR CORP,LSCC,BOURGOIN JOHNDirector,722,$43.14,"$31,147","160,064(Direct)",View
206,2020-12-11Sale,2020-12-151:48 pm,CARVANA CO.,CVNA,GARCIA ERNEST C. IIVERDE INVESTMENTS Inc10% Owner,"50,000",$260.24,"$13,011,863",0(IndirectDirect),View
207,2020-12-14Sale,2020-12-152:13 pm,INTRICON CORP,IIN,Geraci MichaelVP,"7,500",$16.83,"$126,254","43,385(Direct)",View
208,2020-12-14Sale,2020-12-152:30 pm,RITCHIE BROS AUCTIONEERS INC,RBA,Zimmerman ChristopherDirector,395,$70.44,"$27,824",180(Direct),View
209,2020-12-14Sale,2020-12-152:31 pm,RITCHIE BROS AUCTIONEERS INC,RBA,JETER JAMES JPresident,"4,300",$70.5,"$303,150","15,990(IndirectDirect)",View
210,2020-12-15Sale,2020-12-152:35 pm,FIRST BANCORP,FBNC,DeFerie Suzanne SDirector,"7,200",$33.83,"$243,612",0(IndirectDirect),View
211,2020-12-14Sale,2020-12-152:39 pm,ESPEY MFG & ELECTRONICS CORP,ESP,Sparano Katrina LeonoreAsst. Treasurer,345,$20.73,"$7,152",0(Direct),View
212,2020-12-12Sale,2020-12-152:48 pm,IVERIC bio Inc.,ISEE,GUYER DAVID RChairman,"9,270",$7.16,"$66,373","70,113(Direct)",View
213,2020-12-12Sale,2020-12-152:49 pm,IVERIC bio Inc.,ISEE,Westby KeithCOO,"4,527",$7.16,"$32,413","65,841(Direct)",View
214,2020-12-15Sale,2020-12-153:06 pm,JOHNSON OUTDOORS INC,JOUT,FAHEY JOHN M JRDirector,"1,914",$98.9,"$189,295","19,995(Direct)",View
215,2020-12-14Sale,2020-12-153:11 pm,Surgery Partners Inc.,SGRY,DeLuca TeresaDirector,"1,000",$27.15,"$27,150","27,811(Direct)",View
216,2020-12-11Sale,2020-12-153:19 pm,E.W. SCRIPPS Co,SSP,Scripps William H.10% Owner,"110,000",$14.03,"$1,542,970","84,904(IndirectDirect)",View
217,2020-12-14Sale,2020-12-153:21 pm,BEL FUSE INC,BELFB,Brosious CraigVP,"1,500",$15,"$22,500","6,210(IndirectDirect)",View
218,2020-12-15Sale,2020-12-153:44 pm,JOHNSON OUTDOORS INC,JOUT,Sheahan Richard CaseyDirector,"1,279",$98.92,"$126,519","3,394(Direct)",View
219,2020-12-14Sale,2020-12-153:54 pm,CIENA CORP,CIEN,MOYLAN JAMES E JRCFO,"2,000",$48.1,"$96,200","314,293(Direct)",View
220,2020-12-11Sale,2020-12-153:55 pm,STARBUCKS CORP,SBUX,Lis Angelaevp chief partner officer,"4,500",$103.22,"$464,491","28,562(Direct)",View
