,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
154,2020-11-13Sale(A),2020-12-158:36 pm,DENBURY INC,DEN,GOLDENTREE ASSET MANAGEMENT LPGoldenTree Asset Management LLCTananbaum Steven A.10% Owner,"100,935",$18.04,"$1,821,371","7,352,842(Indirect)",View
155,2020-11-18Sale(A),2020-12-158:37 pm,DENBURY INC,DEN,GOLDENTREE ASSET MANAGEMENT LPGoldenTree Asset Management LLCTananbaum Steven A.10% Owner,"248,690",$18.58,"$4,621,148","7,104,152(Indirect)",View
156,2020-12-01Sale(A),2020-12-158:37 pm,DENBURY INC,DEN,GOLDENTREE ASSET MANAGEMENT LPGoldenTree Asset Management LLCTananbaum Steven A.10% Owner,"453,000",$23.36,"$10,581,316","6,651,152(Indirect)",View
157,2020-12-04Sale(A),2020-12-158:38 pm,DENBURY INC,DEN,GOLDENTREE ASSET MANAGEMENT LPGoldenTree Asset Management LLCTananbaum Steven A.10% Owner,"586,477",$24.57,"$14,407,183","6,064,675(Indirect)",View
158,2020-12-07Sale,2020-12-158:38 pm,Arista Networks Inc.,ANET,Ullal JayshreeCEO,"1,375",$273.36,"$375,864","15,434(IndirectDirect)",View
159,2020-12-11Sale,2020-12-158:44 pm,CERUS CORP,CERS,Jayaraman Vivek KChief Commercial Officer,"43,895",$8,"$351,160","135,003(Direct)",View
160,2020-12-14Sale,2020-12-158:47 pm,II-VI INC,IIVI,KRAMER FRANCIS JDirector,"23,680",$72.59,"$1,718,911","266,844(IndirectDirect)",View
161,2020-12-11Sale,2020-12-158:49 pm,CERUS CORP,CERS,Menard ChrystalChief Legal Officer,"41,363",$8,"$330,904","48,585(Direct)",View
162,2020-12-14Sale,2020-12-158:51 pm,NEOGENOMICS INC,NEO,Weiss Lawrence MartinChief Medical Officer,"20,200",$51.06,"$1,031,412","100,521(Direct)",View
163,2020-12-14Sale,2020-12-158:51 pm,CERUS CORP,CERS,SCHULZE GAILDirector,"62,393",$7.3216,"$456,817",0(Direct),View
164,2020-12-14Sale,2020-12-158:53 pm,ServiceNow Inc.,NOW,Desai Chirantan JitendraChief Product Officer,"1,563",$535,"$836,205","31,653(Direct)",View
165,2020-12-11Sale,2020-12-158:53 pm,Lovesac Co,LOVE,Satori Capital LLCGrafer John RichardSCGPM LLCSatori Capital Strategic Opportunities GP LLCSatori Capital III GP LLCSatori Capital Strategic Opportunities LPSatori Capital III LPVANDERBECK SUNNYEisenman RandyDirector,"195,078",$40.19,"$7,839,932","1,115,507(Indirect)",View
166,2020-12-14Sale,2020-12-159:00 pm,VARONIS SYSTEMS INC,VRNS,Iohan GiliDirector,"7,143",$140,"$1,000,020","7,130(Direct)",View
167,2020-12-15Sale,2020-12-159:01 pm,RAPT Therapeutics Inc.,RAPT,HO WILLIAMChief Medical Officer,"1,000",$24.55,"$24,550","69,414(Direct)",View
168,2020-12-11Sale,2020-12-159:05 pm,Elastic N.V.,ESTC,Banon ShayCEOChairman,"424,559",$139.81,"$59,359,643","8,473,198(Direct)",View
169,2020-12-14Sale,2020-12-159:11 pm,Altabancorp,ALTA,Anderson Robert BrentDirector,"5,000",$30,"$150,000","18,624(Direct)",View
170,2020-12-14Sale,2020-12-159:11 pm,IRADIMED CORP,IRMD,VUOTO ANTHONYDirector,"1,968",$24.67,"$48,551","18,526(Direct)",View
171,2020-12-14Sale,2020-12-159:18 pm,ASSEMBLY BIOSCIENCES Inc,ASMB,Papkoff Jacqueline SybilSVP-CSO Microbiome,"1,297",$6.1548,"$7,983","37,364(Direct)",View
172,2020-12-14Sale,2020-12-159:23 pm,TRXADE GROUP Inc,MEDS,PETERSON MICHAEL LDirector,"1,800",$5.2556,"$9,460","7,187(Direct)",View
173,2020-12-14Sale,2020-12-159:30 pm,TRXADE GROUP Inc,MEDS,Fell Donald G.Director,500,$5.3,"$2,650","8,487(Direct)",View
174,2020-12-14Sale,2020-12-159:47 pm,Progyny Inc.,PGNY,SEIDENBERG BETH CDirector,"38,461",$42,"$1,615,362",0(IndirectDirect),View
175,2020-12-11Sale,2020-12-159:57 pm,TENET HEALTHCARE CORP,THC,GLENVIEW CAPITAL MANAGEMENT LLCROBBINS LARRY10% Owner,"1,200,000",$41.01,"$49,215,010","18,508,960(IndirectDirect)",View
176,2020-12-15Sale,2020-12-1608:23 am,Construction Partners Inc.,ROAD,Harper John LVP,"15,000",$28.21,"$423,150","197,682(IndirectDirect)",View
177,2020-12-11Sale,2020-12-1608:29 am,AFLAC INC,AFL,RIMER BARBARA KDirector,"1,005",$44.62,"$44,843","28,409(Direct)",View
178,2020-12-15Sale,2020-12-1609:33 am,INTERNATIONAL PAPER CO,IP,Amick W. Michael Jr.VP,"4,000",$48.85,"$195,400","23,194(IndirectDirect)",View
179,2020-12-14Sale,2020-12-1609:38 am,AMERISOURCEBERGEN CORP,ABC,Mauch Robert P.VP,"77,560",$98.02,"$7,602,431","21,802(Direct)",View
180,2020-12-15Sale,2020-12-1610:18 am,WORLD ACCEPTANCE CORP,WRLD,Umstetter Luke J.VP,200,$101.6,"$20,320","25,258(Direct)",View
181,2020-12-15Sale,2020-12-1610:31 am,CSW INDUSTRIALS Inc,CSWI,Armes Joseph BCEOChairman,"2,000",$114.64,"$229,281","45,311(IndirectDirect)",View
182,2020-12-14Sale,2020-12-1610:42 am,YUM BRANDS INC,YUM,Gibbs David WCEO,"2,520",$106.89,"$269,363","5,395(IndirectDirect)",View
183,2020-12-15Sale,2020-12-1611:02 am,VICOR CORP,VICR,EICHTEN ESTIA JDirector,"5,000",$89,"$445,000","249,329(Direct)",View
184,2020-12-14Sale,2020-12-1611:10 am,MetroCity Bankshares Inc.,MCBS,Tan FaridCFO,"40,700",$14.33,"$583,289","787,902(Direct)",View
185,2020-12-14Sale,2020-12-1611:18 am,PREMIER FINANCIAL CORP,PFC,SCHIRALDI RICHARD JDirector,"3,602",$22.78,"$82,054","54,044(IndirectDirect)",View
186,2020-12-15Sale,2020-12-1611:47 am,SUPERIOR ENERGY SERVICES INC,SPNX,HALL TERENCE EDirector,"96,688",$0.051,"$4,931","71,746(Direct)",View
187,2020-12-14Sale,2020-12-1611:57 am,VAPOTHERM INC,VAPO,Arnerich Anthony L.Director10% Owner,"30,000",$27,"$810,111","1,960,811(IndirectDirect)",View
188,2020-12-14Sale,2020-12-1611:59 am,TRXADE GROUP Inc,MEDS,Patel PrashantPresident10% Owner,"7,500",$5.2937,"$39,703","1,260,000(IndirectDirect)",View
189,2020-12-14Sale,2020-12-1612:05 pm,Ascena Retail Group Inc.,ASNAQ,Baldwin MarisaVP,"2,322",$0.181,$420,"1,332(Direct)",View
190,2020-12-14Sale,2020-12-1612:08 pm,CACI INTERNATIONAL INC,CACI,PHILLIPS WARREN RDirector,205,$243.68,"$49,954","6,287(Direct)",View
191,2020-12-15Sale,2020-12-1612:13 pm,TYLER TECHNOLOGIES INC,TYL,MOORE H LYNN JRCEO,"5,924",$450,"$2,665,789","64,262(Direct)",View
192,2020-12-14Sale,2020-12-1612:50 pm,TRXADE GROUP Inc,MEDS,Tenaerts PamelaDirector,800,$5.3,"$4,240","8,187(Direct)",View
193,2020-12-15Sale,2020-12-161:08 pm,VICOR CORP,VICR,Tuozzolo ClaudioVP,"1,770",$91.37,"$161,724","53,481(Direct)",View
194,2020-12-14Sale,2020-12-161:09 pm,FORRESTER RESEARCH Inc,FORR,Teichgraeber GretchenDirector,500,$43.99,"$21,997","20,103(Direct)",View
195,2020-12-14Sale,2020-12-161:11 pm,Hub Group Inc.,HUBG,REAVES CHARLES RDirector,"4,000",$56.5,"$226,000","59,351(Direct)",View
196,2020-12-14Sale,2020-12-161:17 pm,RAYMOND JAMES FINANCIAL INC,RJF,REILLY PAUL CCEOChairman,"13,816",$92.84,"$1,282,684","72,052(IndirectDirect)",View
197,2020-12-14Sale,2020-12-161:23 pm,FORRESTER RESEARCH Inc,FORR,Galford RobertDirector,"12,000",$42.84,"$514,043","34,775(Direct)",View
198,2020-12-03Sale,2020-12-161:39 pm,AMERICAN VANGUARD CORP,AVD,Hendrix ScottSVP Crop Sales US & Canada,"5,410",$15.3,"$82,773","34,981(Direct)",View
199,2020-12-15Sale,2020-12-161:50 pm,Zumiez Inc,ZUMZ,Brown Troy R.President,"20,784",$37.93,"$788,395","80,317(Direct)",View
200,2020-12-14Sale,2020-12-161:51 pm,FORRESTER RESEARCH Inc,FORR,DOYLE MICHAEL ACFO,"11,800",$42.87,"$505,809","44,429(Direct)",View
201,2020-12-14Sale,2020-12-161:51 pm,READING INTERNATIONAL INC,RDI,KANE EDWARD LEWISDirector,467,$4.44,"$2,073","23,651(Direct)",View
202,2020-12-15Sale,2020-12-161:54 pm,Northfield Bancorp Inc.,NFBK,Patafio Frank P.Director,"4,000",$12.15,"$48,600","186,620(IndirectDirect)",View
203,2020-12-15Sale,2020-12-162:14 pm,CHASE CORP,CCF,CHASE PETER RChairman,739,$115,"$84,985","289,913(IndirectDirect)",View
204,2020-12-15Sale,2020-12-162:14 pm,PRICE T ROWE GROUP INC,TROW,Alderson Christopher DVP,"8,100",$149.64,"$1,212,081","332,256(Direct)",View
205,2020-12-14Sale,2020-12-162:31 pm,Chicken Soup for the Soul Entertainment Inc.,CSSE,Greenhaven Road Investment Management L.P.MVM Funds LLCGreenhaven Road Capital Fund 1 L.P.Greenhaven Road Capital Fund 2 L.P.Miller Scott Stewart10% Owner,"28,578",$18.99,"$542,630","231,535(Indirect)",View
206,2020-12-14Sale,2020-12-162:33 pm,HEALTHCARE REALTY TRUST INC,HR,Callaway Amanda LCAO,317,$30.02,"$9,516","65,598(Direct)",View
207,2020-12-14Sale,2020-12-162:33 pm,DIODES INC,DIOD,LU KEH SHEWCEO,"56,425",$68.37,"$3,857,590","585,671(IndirectDirect)",View
208,2020-11-10Sale(A),2020-12-162:38 pm,LITTELFUSE INC,LFUS,Sethna MeenalCFO,"2,000",$222.43,"$444,860","13,305(Direct)",View
209,2020-12-11Sale,2020-12-162:41 pm,MILESTONE SCIENTIFIC Inc,MLSS,D'Agostino JosephCFOCOO,"40,000",$1.96,"$78,400","1,133,587(Direct)",View
210,2020-12-15Sale,2020-12-162:44 pm,VICOR CORP,VICR,McNamara MichaelDirector,"2,500",$91,"$227,500",483(Direct),View
211,2020-12-14Sale,2020-12-162:52 pm,KELLY SERVICES INC,KELYA,Larkin Terrence BDirector,"7,962",$21.51,"$171,239","31,836(Direct)",View
212,2020-12-15Sale,2020-12-162:58 pm,RESMED INC,RMD,Douglas Robert AndrewCOO,970,$207.8,"$201,566","214,388(IndirectDirect)",View
213,2020-12-14Sale,2020-12-163:00 pm,CIMAREX ENERGY CO,XEC,SULLIVAN MICHAEL JDirector Emeritus,"2,414",$39.07,"$94,317","14,852(IndirectDirect)",View
214,2020-12-15Sale,2020-12-163:00 pm,CONMED CORP,CNMD,Peters Stanley W IIIVP,"6,000",$108.7,"$652,200",63(Direct),View
215,2020-12-14Sale,2020-12-163:14 pm,Arcutis Biotherapeutics Inc.,ARQT,Smither John WCFO,"5,250",$30,"$157,500","94,965(IndirectDirect)",View
216,2020-12-14Sale,2020-12-163:15 pm,Arcutis Biotherapeutics Inc.,ARQT,OSBORNE DAVID WCTO,"15,000",$30,"$450,000","250,533(IndirectDirect)",View
217,2020-12-01Sale,2020-12-163:21 pm,Elvictor Group Inc.,ELVG,KONTOS ELEFTHERIOS10% Owner,"6,798",$0.81066,"$5,511","2,543,202(Direct)",View
218,2020-12-14Sale,2020-12-163:22 pm,Elvictor Group Inc.,ELVG,KONTOS ELEFTHERIOS10% Owner,"40,500",$0.0428,"$1,733","2,502,702(Direct)",View
219,2020-12-14Sale,2020-12-163:28 pm,Atlantic Capital Bancshares Inc.,ACBI,Bugbee Robert R IICHIEF CREDIT OFFICER,"1,000",$15.3,"$15,295","37,015(IndirectDirect)",View
220,2020-12-14Sale,2020-12-163:31 pm,CORNING INC,GLW,Bell Michael AlanVP,"10,834",$37.06,"$401,512",0(IndirectDirect),View
221,2020-12-15Sale,2020-12-163:42 pm,NORTHWESTERN CORP,NWE,Rowe Robert CCEO,"2,700",$55.8,"$150,660","173,037(Direct)",View
222,2020-12-14Sale,2020-12-163:44 pm,ServisFirst Bancshares Inc.,SFBS,Barker G. CarltonCEO,"10,000",$41.28,"$412,810","92,621(Direct)",View
