,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
161,2020-12-21Sale,2020-12-2212:46 pm,SYNOPSYS INC,SNPS,Ghazi SassineCOO,"3,590",$253.54,"$910,213","37,302(Direct)",View
162,2020-12-21Sale,2020-12-2212:46 pm,SYNOPSYS INC,SNPS,Pham TracCFO,"10,000",$254,"$2,539,964","18,319(Direct)",View
163,2020-12-18Sale,2020-12-2212:54 pm,Axogen Inc.,AXGN,MARIANI PETER JCFO,481,$16.42,"$7,898","6,419(Direct)",View
164,2020-12-18Sale,2020-12-221:17 pm,Angel Oak Strategic Credit Fund,ASCIX,Angel Oak Capital Advisors LLCInvestment Adviser,"4,966",$22.87,"$113,576",0(Direct),View
165,2020-12-21Sale,2020-12-221:37 pm,NETGEAR Inc,NTGR,Kim Andrew WonkiVP,"1,562",$38.58,"$60,262","76,866(Direct)",View
166,2020-12-21Sale,2020-12-221:53 pm,NETGEAR Inc,NTGR,FALCON MICHAEL FCOO,781,$38.58,"$30,131","64,391(Direct)",View
167,2020-12-18Sale,2020-12-221:55 pm,Axogen Inc.,AXGN,Donovan Michael PatrickVP,96,$16.42,"$1,576","26,308(Direct)",View
168,2020-10-30Sale,2020-12-221:56 pm,AgEagle Aerial Systems Inc.,UAVS,Mooney BarrettDirector,"40,000",$2.3936,"$95,742","100,000(Direct)",View
169,2020-12-18Sale,2020-12-222:13 pm,ARTESIAN RESOURCES CORP,ARTNA,Taylor Nicholle ReneeVP,"5,153",$38.5,"$198,369","16,948(Direct)",View
170,2020-12-18Sale,2020-12-222:23 pm,PLEXUS CORP,PLXS,FOATE DEAN AChairman,"4,000",$81.5,"$326,000","16,000(IndirectDirect)",View
171,2020-12-21Sale,2020-12-222:39 pm,PROGRESSIVE CORP,PGR,Broz StevenCIO,"3,291",$97.05,"$319,392","31,317(Direct)",View
172,2020-12-22Sale,2020-12-222:39 pm,Digimarc CORP,DMRC,WHITNEY BERNARDDirector,"5,000",$52.12,"$260,600","17,153(Direct)",View
173,2020-12-18Sale,2020-12-222:45 pm,DIODES INC,DIOD,LU KEH SHEWCEO,4,$69.9,$280,"585,667(IndirectDirect)",View
174,2020-12-18Sale,2020-12-223:15 pm,Axogen Inc.,AXGN,Freitag Gregory GeneDirector,379,$16.42,"$6,223","245,076(Direct)",View
175,2020-12-18Sale,2020-12-223:18 pm,PECK Co HOLDINGS Inc,PECK,Myrick Frederick JRVP10% Owner,"25,000",$6.2154,"$155,384","678,487(Indirect)",View
176,2020-12-21Sale,2020-12-223:19 pm,OLD SECOND BANCORP INC,OSBC,Ladowicz JohnDirector,"2,500",$9.74,"$24,350","20,296(IndirectDirect)",View
177,2020-12-18Sale,2020-12-223:21 pm,Lifeway Foods Inc.,LWAY,SMOLYANSKY EDWARDCOO10% Owner,"5,000",$6.2848,"$31,424","1,506,053(IndirectDirect)",View
178,2020-12-18Sale,2020-12-223:22 pm,Axogen Inc.,AXGN,DeVinney Erick WayneVP,147,$16.42,"$2,414","62,111(Direct)",View
