,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
162,2020-12-22Sale,2020-12-238:11 pm,SALESFORCE.COM Inc,CRM,Taylor Bret StevenCOO,"1,151",$229.36,"$263,994","946,805(IndirectDirect)",View
163,2020-12-21Sale,2020-12-238:11 pm,Retail Value Inc.,RVI,Luxor Capital Group LPLUXOR CAPITAL PARTNERS OFFSHORE LTDLuxor Capital Partners LPLuxor Wavefront LPLCG HOLDINGS LLC10% Owner,"1,136,679",$13.99,"$15,900,184",0(Indirect),View
164,2020-12-22Sale,2020-12-238:13 pm,SALESFORCE.COM Inc,CRM,Weaver Amy EPresident and CLO,819,$229.36,"$187,846","21,486(Direct)",View
165,2020-12-21Sale,2020-12-238:17 pm,Trade Desk Inc.,TTD,Pickles David RandallCTO,"31,049",$934.11,"$29,003,203","48,085(Direct)",View
166,2020-12-21Sale,2020-12-238:19 pm,Trade Desk Inc.,TTD,Pickles David RandallCTO,"1,247",$958.29,"$1,194,990","46,838(Direct)",View
167,2020-12-23Sale,2020-12-238:19 pm,Cloudera Inc.,CLDR,Reasoner ScottCAO,"72,424",$15.32,"$1,109,767","75,349(Direct)",View
168,2020-12-21Sale,2020-12-238:25 pm,KRATOS DEFENSE & SECURITY SOLUTIONS Inc,KTOS,DEMARCO ERIC MCEO,"20,000",$26.23,"$524,568","1,208(IndirectDirect)",View
169,2020-12-22Sale,2020-12-238:27 pm,Armour Residential REIT Inc.,ARR,Zimmer Jeffrey JCEO,"43,216",$10.57,"$456,970","137,862(IndirectDirect)",View
170,2020-12-23Sale,2020-12-238:46 pm,Energous Corp,WATT,Patel Rahul G.Director,"6,309",$2.5,"$15,773","9,589(Direct)",View
171,2020-12-22Sale,2020-12-238:54 pm,Palomar Holdings Inc.,PLMR,Uchida T ChristopherCFO,600,$88.19,"$52,914","36,185(Direct)",View
172,2020-12-18Sale,2020-12-238:56 pm,GENCO SHIPPING & TRADING LTD,GNKSF,Centerbridge Credit Partners L.P.Centerbridge Credit Partners General Partner L.P.Centerbridge Credit Partners Master L.P.Centerbridge Credit Partners Offshore General Partner L.P.Centerbridge Credit Cayman GP Ltd.Aronson JeffreyCenterbridge Capital Partners II (Cayman) L.P.Centerbridge Capital Partners SBS II (Cayman) L.P.Centerbridge Associates II (Cayman) L.P.10% Owner,"31,980",$7.1531,"$228,757","234,094(Indirect)",View
173,2020-12-18Sale,2020-12-238:59 pm,GENCO SHIPPING & TRADING LTD,GNKSF,CCP II Cayman GP Ltd.Centerbridge Special Credit Partners II AIV IV (Cayman) L.P.Centerbridge Special Credit Partners General Partner II (Cayman) L.P.CSCP II Cayman GP Ltd.Centerbridge Special Credit Partners General Partner II L.P.Centerbridge Special Credit Partners II L.P.10% Owner,"31,980",$7.1531,"$228,757","234,094(Indirect)",View
174,2020-12-21Sale,2020-12-239:05 pm,SMARTSHEET INC,SMAR,Barker Geoffrey TDirector,"13,500",$72.64,"$980,632","405,599(Direct)",View
175,2020-12-21Sale,2020-12-239:09 pm,Lemonade Inc.,LMND,Wininger ShaiDirector10% Owner,"389,395",$121.78,"$47,419,640","3,409,422(IndirectDirect)",View
176,2020-12-22Sale,2020-12-239:11 pm,EXP World Holdings Inc.,EXPI,Bramble JamesGeneral Counsel,"20,000",$81.45,"$1,629,040",0(Direct),View
177,2020-12-22Sale,2020-12-239:11 pm,EXP World Holdings Inc.,EXPI,Sanford Glenn DarrelCEOChairman10% Owner,"10,000",$80.7,"$807,039","20,579,014(Direct)",View
178,2020-12-21Sale,2020-12-239:12 pm,OncoCyte Corp,OCX,KINGSLEY ALFRED DDirector,"42,800",$0.30551,"$13,076","318,503(IndirectDirect)",View
179,2020-12-22Sale,2020-12-239:30 pm,MTBC Inc.,MTBC,BUSQUET ANNEDirector,"35,000",$9.57,"$334,950","155,350(Direct)",View
180,2020-12-21Sale,2020-12-239:30 pm,MTBC Inc.,MTBC,HAQ MAHMUD ULChairman,"100,000",$9.5615,"$956,152","4,585,820(Direct)",View
181,2020-12-22Sale,2020-12-239:30 pm,Checkpoint Therapeutics Inc.,CKPT,GRAY WILLIAM GARRETTCFO,"2,406",$2.7899,"$6,712","357,490(Direct)",View
182,2020-12-22Sale,2020-12-239:30 pm,Sunrun Inc.,RUN,Bywater DavidCEOCOO,"263,325",$70.1,"$18,458,837","305,719(Direct)",View
183,2020-12-22Sale,2020-12-239:47 pm,MedMen Enterprises Inc.,MMNFF,Wicklow Capital Inc.DAN TIERNEY & DANIEL V. TIERNEY 2003 TRUSTTierney DanielMilestone Investments LP10% Owner,"2,449,922",$0.16,"$391,988","25,528,546(Indirect)",View
184,2020-12-21Sale,2020-12-239:52 pm,Denali Therapeutics Inc.,DNLI,Schenkein David PDirector,"30,000",$90.05,"$2,701,582","26,232(IndirectDirect)",View
