,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
157,2020-12-08Sale,2020-12-108:02 pm,GRAFTECH INTERNATIONAL LTD,EAF,BCP GP LtdBrookfield Private Funds Holdings Inc.Brookfield BBP Canadian GP L.P.Brookfield Business L.P.Brookfield Business Partners LtdBCP IV (US Plan) LPBCP IV (UK Plan) LPBCP IV (Cdn Plan) LPBCP IV Bermuda Investor LPDirector10% Owner,"902,834",$9.9381,"$8,972,470","156,823,296(Indirect)",View
158,2020-12-08Sale,2020-12-108:02 pm,GRAFTECH INTERNATIONAL LTD,EAF,BCP GP LtdBrookfield BBP (Canada) L.P.Brookfield BBP Canada Holdings Inc.Brookfield CanGP LtdDirector10% Owner,"902,834",$9.9381,"$8,972,470","156,823,296(Indirect)",View
159,2020-12-08Sale,2020-12-108:09 pm,Arista Networks Inc.,ANET,Sadana AnshulCOO,"8,916",$280.36,"$2,499,717","1,576(Direct)",View
160,2020-12-08Sale,2020-12-108:12 pm,Axonics Modulation Technologies Inc.,AXNX,Sama RindaCOO,"8,763",$46.31,"$405,844","91,201(IndirectDirect)",View
161,2020-12-08Sale,2020-12-108:14 pm,ZUORA INC,ZUO,Pressman JasonDirector,"25,257",$12.16,"$307,067","62,110(Indirect)",View
162,2020-12-08Sale,2020-12-108:15 pm,PINTEREST Inc,PINS,JORDAN JEFFREY DDirector,"18,594",$70.25,"$1,306,229","500,429(IndirectDirect)",View
163,2020-12-08Sale,2020-12-108:17 pm,ZUORA INC,ZUO,Pileggi JenniferVP,"19,539",$12.37,"$241,756","20,095(IndirectDirect)",View
164,2020-12-08Sale,2020-12-108:19 pm,ASGN Inc,ASGN,BLAZER RANDOLPH CPresident,"6,479",$83.12,"$538,516","86,412(Direct)",View
165,2020-12-08Sale,2020-12-108:23 pm,Sarepta Therapeutics Inc.,SRPT,Bratica JosephPrincipal Financial Officer,"1,125",$160,"$180,000","8,140(Direct)",View
166,2020-11-21Sale,2020-12-108:24 pm,VARIAN MEDICAL SYSTEMS INC,VAR,WILSON DOW RCEO,"159,198",$174.4,"$27,764,721","121,445(Direct)",View
167,2020-12-09Sale,2020-12-108:25 pm,RadNet Inc.,RDNT,HAMES NORMAN RPresident,"20,000",$19.36,"$387,200","427,067(Direct)",View
168,2020-12-08Sale,2020-12-108:26 pm,Tradeweb Markets Inc.,TW,Hult WilliamPresident,"300,000",$64.34,"$19,302,498","477,375(Direct)",View
169,2020-12-08Sale,2020-12-108:27 pm,SMARTSHEET INC,SMAR,Farrell EugeneChief Product Officer,"12,660",$72.25,"$914,631","39,760(Direct)",View
170,2020-12-10Sale(M),2020-12-108:27 pm,Tradeweb Markets Inc.,TW,Maisey SimonManaging Director Corp. Dev.,"7,500",$99.04,"$742,764","80,022(Direct)",View
171,2020-12-08Sale,2020-12-108:28 pm,Tradeweb Markets Inc.,TW,Olesky LeeCEO,"308,504",$64.36,"$19,853,916","557,692(IndirectDirect)",View
172,2020-12-09Sale,2020-12-108:30 pm,Tradeweb Markets Inc.,TW,Peterson JustinCTO,"25,000",$64.75,"$1,618,725","92,285(Direct)",View
173,2020-12-08Sale,2020-12-108:33 pm,PINTEREST Inc,PINS,Silbermann BenjaminCEOChairman10% Owner,"315,000",$69.95,"$22,035,156",0(Direct),View
174,2020-12-08Sale,2020-12-108:35 pm,ADVANCED MICRO DEVICES INC,AMD,Su Lisa TCEO,"150,000",$92.89,"$13,933,190","2,707,040(IndirectDirect)",View
175,2020-12-10Sale,2020-12-108:36 pm,URANIUM ENERGY CORP,UEC,KONG DAVIDDirector,"7,000",$1.38,"$9,660",0(IndirectDirect),View
176,2020-12-08Sale,2020-12-108:44 pm,Seer Inc.,SEER,Farokhzad OmidCEOChairman10% Owner,"526,315",$19,"$9,999,985","252,915(IndirectDirect)",View
177,2020-12-08Sale,2020-12-109:00 pm,Warner Music Group Corp.,WMG,Cooper Stephen ForbesCEO,"557,000",$31.04,"$17,289,281","4,803,864(IndirectDirect)",View
178,2020-12-08Sale,2020-12-109:18 pm,LIVEPERSON INC,LPSN,LOCASCIO ROBERT PCEO,"400,000",$56.33,"$22,533,136","406,466(IndirectDirect)",View
179,2020-12-10Sale,2020-12-109:29 pm,KELLOGG CO,K,KELLOGG W K FOUNDATION TRUSTKELLOGG W K FOUNDATION10% Owner,"83,333",$61.98,"$5,165,163","60,548,504(Direct)",View
180,2020-12-08Sale,2020-12-109:47 pm,BRIDGE BANCORP Inc,BDGE,Etzioni Partners LLC10% Owner,"68,937",$24.33,"$1,676,903",0(Direct),View
181,2020-12-10Sale,2020-12-1106:12 am,REX AMERICAN RESOURCES Corp,REX,Alphonso Mervyn LDirector,536,$88.93,"$47,666",839(Direct),View
182,2020-12-09Sale,2020-12-1107:52 am,AtriCure Inc.,ATRC,Privitera SalvatoreCTO,"3,846",$47.5,"$182,685","78,916(Direct)",View
183,2020-12-09Sale,2020-12-1108:30 am,RAYMOND JAMES FINANCIAL INC,RJF,Allaire Bella LoykhterVP,"5,313",$92.23,"$490,030","56,761(IndirectDirect)",View
184,2020-12-10Sale,2020-12-1109:25 am,BOSTON BEER CO INC,SAM,KOCH C JAMESChairman10% Owner,"10,000",$933.3,"$9,332,956","125,421(IndirectDirect)",View
185,2020-12-09Sale,2020-12-1109:43 am,ENTERPRISE FINANCIAL SERVICES CORP,EFSC,Deutsch James F.Director,"18,924",$35.23,"$666,693","703,287(IndirectDirect)",View
186,2020-12-09Sale,2020-12-1109:48 am,GEOSPACE TECHNOLOGIES CORP,GEOS,Adams Robbin B.VP,"3,500",$8.28,"$28,980","45,161(Direct)",View
187,2020-12-09Sale,2020-12-1109:52 am,HELIOS TECHNOLOGIES Inc,HLIO,Fulton Tricia LCFO,"1,500",$52,"$78,000","50,606(IndirectDirect)",View
188,2020-12-09Sale,2020-12-1110:29 am,MSA Safety Inc,MSA,Blanco Steven C. Sr.VP,"15,032",$151.07,"$2,270,951","8,940(Direct)",View
189,2020-12-09Sale,2020-12-1110:30 am,Citi Trends Inc,CTRN,Hynes Charles J.VP,"1,419",$43.51,"$61,741","9,844(Direct)",View
190,2020-12-09Sale,2020-12-1110:31 am,Elevate Credit Inc.,ELVT,Peterson David CurryChief Credit Officer,"1,000",$3.2,"$3,200","36,086(Direct)",View
191,2020-12-09Sale,2020-12-1110:35 am,Elevate Credit Inc.,ELVT,Peterson David CurryChief Credit Officer,"1,000",$3.2,"$3,200","36,086(Direct)",View
192,2020-12-10Sale,2020-12-1111:08 am,WASTE MANAGEMENT INC,WM,Nagy Leslie KCAO,"1,037",$116.14,"$120,437","2,314(IndirectDirect)",View
193,2020-12-10Sale,2020-12-1111:18 am,II-VI INC,IIVI,KRAMER FRANCIS JDirector,"60,000",$69.86,"$4,191,728","262,395(IndirectDirect)",View
194,2020-12-10Sale,2020-12-1111:18 am,DIGITAL ALLY INC,DGLY,Hutchins Daniel FDirector,"1,250",$2.5718,"$3,215","32,686(Direct)",View
195,2020-12-09Sale,2020-12-1111:22 am,FIRST BANCORP,FBNC,DeFerie Suzanne SDirector,"30,000",$34.03,"$1,020,768","81,427(IndirectDirect)",View
196,2020-12-10Sale,2020-12-1111:34 am,Embassy Bancorp Inc.,EMYB,ENGLESSON JOHN GDirector,"4,642",$14,"$64,988","39,585(IndirectDirect)",View
197,2020-12-07Sale,2020-12-1111:38 am,WEED Inc,BUDZ,BREEN NICOLE MDirector10% Owner,"40,000",$0.27053,"$10,821","22,350,744(Indirect)",View
198,2020-12-10Sale,2020-12-1111:40 am,DONEGAL GROUP INC,DGICA,KELLEY RICHARD GEORGEVP,"35,000",$14.22,"$497,700","7,662(IndirectDirect)",View
199,2020-12-08Sale,2020-12-1111:40 am,SOUTHERN COPPER CORP,SCCO,VELASCO GERMAN LARREA MOTAChairman,"37,518",$60.52,"$2,270,589","1,600,764(Direct)",View
200,2020-12-09Sale,2020-12-1111:48 am,COGNEX CORP,CGNX,ALIAS PATRICKDirector,"15,000",$78.1,"$1,171,463",0(Direct),View
201,2019-12-10Sale,2020-12-1111:50 am,DONEGAL GROUP INC,DGICA,WAMPLER RICHARD D IIDirector,"8,000",$14.15,"$113,200","8,102(Direct)",View
202,2020-12-09Sale,2020-12-1111:57 am,COGNEX CORP,CGNX,BANUCCI EUGENE GDirector,"10,400",$75.48,"$784,952","33,000(Direct)",View
203,2020-12-10Sale,2020-12-1112:00 pm,WESTERN ASSET EMERGING MARKETS DEBT FUND Inc,EMD,CRONIN DANIEL PDirector,"3,000",$13.55,"$40,650","8,090(Direct)",View
204,2020-12-09Sale,2020-12-1112:04 pm,COGNEX CORP,CGNX,DiPalma Sheila MarieVP,"52,000",$77.39,"$4,024,025",0(Direct),View
205,2020-12-08Sale,2020-12-1112:07 pm,F5 NETWORKS Inc,FFIV,Pelzer Francis J.CFO,"6,500",$170,"$1,105,000","13,331(Direct)",View
206,2020-12-10Sale,2020-12-1112:09 pm,BrandywineGLOBAL-Global Income Opportunities Fund Inc,BWG,CRONIN DANIEL PDirector,"1,103",$12.47,"$13,754",0(Direct),View
207,2020-12-10Sale,2020-12-111:03 pm,CHASE CORP,CCF,CHASE PETER RChairman,"1,500",$114.25,"$171,375","291,913(IndirectDirect)",View
208,2020-12-09Sale,2020-12-111:22 pm,FIRST UNITED CORP,FUNC,RUDY IRVIN ROBERTDirector,1,$11.19,$8,"33,111(Direct)",View
209,2020-12-09Sale,2020-12-111:34 pm,Morningstar Inc.,MORN,Mansueto Joseph DChairman10% Owner,"28,756",$202.69,"$5,828,590","19,354,522(IndirectDirect)",View
210,2020-12-10Sale,2020-12-111:44 pm,LITTELFUSE INC,LFUS,ZOMMER NATHANDirector,"10,000",$244.27,"$2,442,657","279,510(Direct)",View
211,2020-12-09Sale,2020-12-111:53 pm,TRUIST FINANCIAL CORP,TFC,Boyer K. David Jr.Director,"3,221",$47.72,"$153,703","8,056(IndirectDirect)",View
212,2020-12-10Sale,2020-12-112:09 pm,Western Asset Investment Grade Defined Opportunity Trust Inc.,IGI,CRONIN DANIEL PDirector,"1,614",$21.6,"$34,862",0(Direct),View
213,2020-12-11Sale,2020-12-112:12 pm,AVISTA CORP,AVA,Thackston Jason RVP,"1,100",$38.96,"$42,856","21,864(Direct)",View
214,2020-12-10Sale,2020-12-112:24 pm,AMERICAN SOFTWARE INC,AMSWA,KLINGES VINCENT CCFO,"6,259",$16.75,"$104,838","96,838(Direct)",View
215,2020-12-09Sale,2020-12-112:26 pm,PRINCIPAL FINANCIAL GROUP INC,PFG,STRABLE-SOETHOUT DEANNA DCFO,"19,160",$51,"$977,160","56,631(IndirectDirect)",View
216,2020-12-10Sale,2020-12-112:50 pm,BYLINE BANCORP Inc,BY,Barkidjija JohnHead of CRE & Specialty Fin,"1,250",$15.86,"$19,831","14,695(Direct)",View
217,2020-12-11Sale,2020-12-113:11 pm,PREMIER FINANCIAL CORP,PFC,Nohra Jude J.See Remarks,"1,000",$22.82,"$22,820","6,707(IndirectDirect)",View
218,2020-12-09Sale,2020-12-113:26 pm,STEPAN CO,SCL,Catlett Janet AnneVP,642,$118.25,"$75,918","1,019(IndirectDirect)",View
219,2020-12-09Sale,2020-12-113:34 pm,Origin Bancorp Inc.,OBNK,Myrick Fred RonnieDirector,"1,000",$28.65,"$28,650","21,140(IndirectDirect)",View
220,2020-12-10Sale,2020-12-113:44 pm,Xylem Inc.,XYL,Harker Victoria DDirector,"4,000",$97.41,"$389,643","22,959(Direct)",View
221,2020-12-09Sale,2020-12-113:52 pm,BARRETT BUSINESS SERVICES INC,BBSI,Justesen Jon LDirector,"1,000",$70.6,"$70,600","7,421(IndirectDirect)",View
