,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
164,2020-12-18Sale,2020-12-228:28 pm,GREEN DOT CORP,GDOT,Osher JeffreyDirector,"10,110",$59.18,"$598,291","346,695(IndirectDirect)",View
165,2020-12-21Sale,2020-12-228:33 pm,QAD INC,QADA_QADB,LENDER DANIELCFO,"20,000",$60.32,"$1,206,300","153,835(Direct)",View
166,2020-12-17Sale,2020-12-228:36 pm,PATRICK INDUSTRIES INC,PATK,Cleveland Todd MChairman,"4,673",$72.82,"$340,291","271,712(IndirectDirect)",View
167,2020-12-21Sale,2020-12-228:44 pm,Vaxcyte Inc.,PCVX,PICKERING GRANTCEO,"15,000",$28.88,"$433,141","573,191(IndirectDirect)",View
168,2020-12-18Sale,2020-12-228:46 pm,ALICO Inc,ALCO,TRAFELET REMY W10% Owner,510,$31.55,"$16,090","865,991(Direct)",View
169,2020-12-18Sale,2020-12-229:10 pm,Sunrun Inc.,RUN,Bywater DavidCEOCOO,"263,328",$63.72,"$16,778,945","305,719(Direct)",View
170,2020-12-18Sale,2020-12-229:10 pm,Sunrun Inc.,RUN,Fenster Edward HarrisChairman,"139,010",$63.02,"$8,760,247","1,586,131(Direct)",View
171,2020-12-18Sale,2020-12-229:10 pm,Sunrun Inc.,RUN,STEELE JEANNAGeneral Counsel,"60,839",$62.56,"$3,806,237","75,503(Direct)",View
172,2020-12-21Sale,2020-12-229:14 pm,DECKERS OUTDOOR CORP,DECK,Powers DavidCEO,"17,022",$295.87,"$5,036,333","79,436(Direct)",View
173,2020-12-18Sale,2020-12-229:31 pm,Assertio Holdings Inc.,ASRT,CR Group L.P.CRG Partners III - Parallel Fund (A) L.P.CRG Partners III - Parallel Fund B (Cayman) L.P.CRG Partners III (Cayman) Lev AIV I L.P.CRG Partners III (Cayman) Unlev AIV I L.P.CRG Partners III L.P.Loan Security Holdings I LLC10% Owner,"2,500,000",$0.35096,"$877,400","8,967,185(Indirect)",View
174,2020-12-18Sale,2020-12-229:43 pm,PROOFPOINT INC,PFPT,Auvil Paul R. IIICFO,"49,480",$132.62,"$6,562,204","261,918(IndirectDirect)",View
175,2020-12-21Sale,2020-12-2307:19 am,Catalent Inc.,CTLT,Gennadios AristipposPresident,"13,662",$102.84,"$1,405,044","51,425(Direct)",View
176,2020-12-21Sale,2020-12-2308:19 am,NUCOR CORP,NUE,Topalian Leon JCEO,"10,000",$53.88,"$538,800","100,577(IndirectDirect)",View
177,2020-12-21Sale,2020-12-2309:05 am,TYME TECHNOLOGIES Inc,TYME,Demurjian Michael10% Owner,"20,000",$1.15,"$23,000","25,018,546(Direct)",View
178,2020-12-18Sale,2020-12-2309:17 am,HUMANIGEN INC,HGEN,NOMIS BAY Ltd10% Owner,"87,700",$16.82,"$1,474,766","6,407,433(Direct)",View
179,2020-12-21Sale,2020-12-2309:24 am,Cosmos Holdings Inc.,COSM,Siokas GrigoriosCEO10% Owner,"10,000",$0.001,$10,"7,724,539(Direct)",View
180,2020-04-01Sale(A),2020-12-2309:52 am,AgEagle Aerial Systems Inc.,UAVS,Fernandez-McGovern Nicole M.CFO,"35,000",$2.65,"$92,750","70,000(Direct)",View
181,2020-10-19Sale,2020-12-2310:00 am,AgEagle Aerial Systems Inc.,UAVS,Fernandez-McGovern Nicole M.CFO,"79,500",$2.6333,"$209,350","70,000(Direct)",View
182,2020-12-21Sale,2020-12-2310:07 am,AAR CORP,AIR,Holmes John McClain IIICEO,"34,598",$34.89,"$1,207,261","123,298(Direct)",View
183,2020-12-22Sale,2020-12-2310:45 am,Angel Oak Financial Strategies Income Term Trust,FINS,Angel Oak Capital Advisors LLCInvestment Adviser,"5,527",$16.43,"$90,815",0(Direct),View
184,2020-12-22Sale,2020-12-2310:51 am,Angel Oak Dynamic Financial Strategies Income Term Trust,DYFN,Angel Oak Capital Advisors LLCInvestment Adviser,"5,121",$18.28,"$93,598",0(Direct),View
185,2020-12-22Sale,2020-12-2310:53 am,NEXTERA ENERGY INC,NEE,KETCHUM JOHN WCEOCOO,"4,000",$74.44,"$297,760","73,804(IndirectDirect)",View
186,2020-12-21Sale,2020-12-2311:18 am,COLUMBIA SPORTSWEAR CO,COLM,Cusick Thomas B.COO,"3,924",$89,"$349,236","39,122(Direct)",View
187,2020-12-22Sale,2020-12-2311:44 am,ACCO BRANDS Corp,ACCO,Elisman BorisCEOChairman,"200,000",$8.6467,"$1,729,340","1,096,030(IndirectDirect)",View
188,2020-12-22Sale,2020-12-2311:47 am,GREIF INC,GEF,Hilsheimer Lawrence A.CFO,"5,000",$46.1,"$230,485","48,449(IndirectDirect)",View
189,2020-12-22Sale,2020-12-2311:58 am,Graham Holdings Co,GHC,Rosen Andrew StephenVP,"8,215",$498.51,"$4,095,232","39,376(Direct)",View
190,2020-12-21Sale,2020-12-2312:39 pm,BANCROFT FUND LTD,BCV,GABELLI MARIO JDirector,"4,000",$29.7,"$118,784","138,000(IndirectDirect)",View
191,2020-12-21Sale,2020-12-2312:51 pm,MARVELL TECHNOLOGY GROUP LTD,MRVL,Jarnac Dean E Jr.VP,"12,251",$47.02,"$576,042","16,554(Direct)",View
192,2020-12-22Sale,2020-12-231:17 pm,TRUIST FINANCIAL CORP,TFC,Thompson Thomas NicholsDirector,311,$46.24,"$14,381","3,503(IndirectDirect)",View
193,2020-12-23Sale,2020-12-231:35 pm,U.S. SILICA HOLDINGS Inc,SLCA,USSERY JAMES DEREKPresident,"14,160",$7.36,"$104,218","92,477(Direct)",View
194,2020-12-21Sale,2020-12-231:44 pm,TORO CO,TTC,STEINHAFEL GREGG WDirector,"10,230",$93.56,"$957,072","52,827(Direct)",View
195,2020-12-21Sale,2020-12-231:46 pm,TORO CO,TTC,Redetzke Darren LVP,"8,857",$94.61,"$837,987",0(IndirectDirect),View
196,2020-12-23Sale,2020-12-231:49 pm,Ascena Retail Group Inc.,ASNAQ,Trolaro Kevin MichaelCAO,11,$0.0956,$1,388(Direct),View
197,2020-12-22Sale,2020-12-231:57 pm,DARDEN RESTAURANTS INC,DRI,Milanes Douglas J.SVP Chief Supply Chain Ofcr,"10,500",$119.54,"$1,255,199",13(Direct),View
198,2020-12-22Sale,2020-12-231:58 pm,DARDEN RESTAURANTS INC,DRI,Madonna John W.VP,"2,500",$119.63,"$299,078","1,962(Direct)",View
199,2020-12-21Sale,2020-12-232:00 pm,Morningstar Inc.,MORN,Mansueto Joseph DChairman10% Owner,"11,874",$220.53,"$2,618,616","19,264,826(IndirectDirect)",View
200,2020-12-21Sale,2020-12-232:04 pm,CHESAPEAKE UTILITIES CORP,CPK,SCHIMKAITIS JOHN RChairman,"2,750",$102.67,"$282,342","107,315(Direct)",View
201,2020-12-21Sale,2020-12-232:05 pm,CIENA CORP,CIEN,SMITH GARY BCEO,"1,500",$51.59,"$77,390","482,702(Direct)",View
202,2020-12-22Sale,2020-12-232:11 pm,CIENA CORP,CIEN,Phipps JasonVP,"13,836",$52.03,"$719,926","88,873(Direct)",View
203,2020-12-23Sale,2020-12-232:30 pm,YUM BRANDS INC,YUM,Lowings AnthonyCEO,"4,334",$107.21,"$464,648","45,360(IndirectDirect)",View
204,2020-12-22Sale,2020-12-232:32 pm,Axogen Inc.,AXGN,Donovan Michael PatrickVP,279,$17.19,"$4,796","26,029(Direct)",View
205,2020-12-21Sale,2020-12-233:00 pm,SOLAREDGE TECHNOLOGIES Inc,SEDG,Faier RonenCFO,"3,664",$326.06,"$1,194,666","61,517(Direct)",View
206,2020-12-22Sale,2020-12-233:09 pm,TheRealReal Inc.,REAL,Wainwright JulieCEO,"144,104",$20.83,"$3,001,947","3,596,224(Direct)",View
207,2020-12-23Sale,2020-12-233:53 pm,Extraction Oil & Gas Inc.,XOG,LEIDEL PETER ADirector,"88,572",$0.0375,"$3,321","1,000(Direct)",View
208,2020-12-22Sale,2020-12-233:53 pm,R F INDUSTRIES LTD,RFIL,HILL HOWARD FDirector,"227,491",$5.59,"$1,271,675","5,757(Direct)",View
209,2020-12-23Sale,2020-12-233:54 pm,Extraction Oil & Gas Inc.,XOG,Christ Eric JVP,"108,890",$0.035,"$3,811","101,687(Direct)",View
210,2020-12-22Sale,2020-12-233:54 pm,SYNOPSYS INC,SNPS,RUNKEL JOHN F JRGC & Corporate Secretary,"11,006",$257.01,"$2,828,674","20,562(Direct)",View
