,TransactionDate,ReportedDateTime,Company,Symbol,InsiderRelationship,SharesTraded,AveragePrice,TotalAmount,SharesOwned,Filing
158,2020-12-14Sale,2020-12-165:58 pm,TENNECO INC,TEN,ICAHN CARL CICAHN ENTERPRISES HOLDINGS L.P.ICAHN ENTERPRISES G.P. IncBECKTON CORP10% Owner,"450,047",$10.31,"$4,640,919","7,471,318(Indirect)",View
159,2020-12-14Sale,2020-12-166:00 pm,WORLD FUEL SERVICES CORP,INT,STEBBINS PAUL HDirector,"25,000",$30.69,"$767,250","142,701(IndirectDirect)",View
160,2020-12-15Sale,2020-12-166:00 pm,WORLD FUEL SERVICES CORP,INT,Benitez Jorge L.Director,"5,000",$32,"$160,000","31,525(Direct)",View
161,2020-12-14Sale,2020-12-166:01 pm,DOMO Inc,DOMO,Felt Bruce C. Jr.CFO,"172,530",$55.15,"$9,515,761","179,678(Direct)",View
162,2020-12-15Sale,2020-12-166:02 pm,AMKOR TECHNOLOGY Inc,AMKR,Rutten Guillaume Marie JeanCEO,"15,000",$15.29,"$229,350","375,000(Direct)",View
163,2020-12-14Sale,2020-12-166:02 pm,FS Bancorp Inc.,FSBW,TUEFFERS MARKDirector,364,$58.04,"$21,127","7,136(IndirectDirect)",View
164,2020-12-14Sale,2020-12-166:03 pm,Vera Bradley Inc.,VRA,Ray Michael C.Member of a 10% owner group,"50,000",$7.5533,"$377,664","450,687(Indirect)",View
165,2020-12-14Sale,2020-12-166:05 pm,ILLUMINA Inc,ILMN,Hoyt Aimee LSVP Chief People Officer,354,$345,"$122,130","2,744(Direct)",View
166,2020-12-14Sale,2020-12-166:06 pm,Y-mAbs Therapeutics Inc.,VYMAB,Gad ThomasDirector,"4,000",$52.89,"$211,546","618,000(Indirect)",View
167,2020-04-05Sale,2020-12-166:06 pm,Vera Bradley Inc.,VRA,Hall Robert JDirector,"50,000",$7.5533,"$377,664","445,254(IndirectDirect)",View
168,2020-12-15Sale,2020-12-166:07 pm,TrueCar Inc.,TRUE,Thomas Charles C.VP,121,$4.43,$536,"76,110(Direct)",View
169,2020-12-14Sale,2020-12-166:07 pm,Datadog Inc.,DDOG,Richardson JulieDirector,"3,126",$101.72,"$317,962","2,301(Direct)",View
170,2020-12-15Sale,2020-12-166:07 pm,ILLUMINA Inc,ILMN,FLATLEY JAY TDirector,"4,000",$348.84,"$1,395,360","188,933(IndirectDirect)",View
171,2020-12-15Sale,2020-12-166:09 pm,LEVI STRAUSS & CO,LEVI,Haas Daniel S.10% Owner,"42,142",$20.67,"$871,048",0(Direct),View
172,2020-12-14Sale,2020-12-166:09 pm,Theravance Biopharma Inc.,TBPH,GRAHAM RICHARD AVP,"7,500",$19.47,"$146,058","123,749(Direct)",View
173,2020-12-15Sale,2020-12-166:12 pm,LEVI STRAUSS & CO,LEVI,Haas Bradley J.10% Owner,"16,856",$20.67,"$348,403",0(Direct),View
174,2020-12-14Sale,2020-12-166:12 pm,KKR Real Estate Finance Trust Inc.,KREF,Tactical Value SPN-KREF Holdings L.P.Tactical Value SPN-SPV GP LLCKKR Tactical Value SPN L.P.KKR Associates TV SPN L.P.KKR TV SPN GP Ltd10% Owner,"73,173",$18.59,"$1,360,465","1,382,411(Indirect)",View
175,2020-12-15Sale,2020-12-166:15 pm,LEVI STRAUSS & CO,LEVI,Haas Jennifer C.10% Owner,"116,856",$21.14,"$2,470,473",0(Direct),View
176,2020-12-14Sale,2020-12-166:17 pm,KKR Real Estate Finance Trust Inc.,KREF,KKR Group Partnership L.P.ROBERTS GEORGE RKRAVIS HENRY RKKR Management LLPKKR & Co. Inc.KKR Group Holdings Corp.10% Owner,"73,173",$18.59,"$1,360,465","1,382,411(Indirect)",View
177,2020-12-15Sale,2020-12-166:18 pm,DILLARD'S Inc,DDS,WATTS J C JRDirector,"3,400",$51.11,"$173,774","12,600(Direct)",View
178,2020-12-15Sale,2020-12-166:20 pm,American Homes 4 Rent,AMH,CORRIGAN JACK ECIO,"25,000",$30.14,"$753,400","150,000(IndirectDirect)",View
179,2020-12-14Sale,2020-12-166:20 pm,Airbnb Inc.,ABNB,Blecharczyk NathanChief Strategy Officer10% Owner,"441,177",$68,"$30,000,036",0(IndirectDirect),View
180,2020-12-16Sale,2020-12-166:23 pm,FARO TECHNOLOGIES INC,FARO,Beadle KevinVP,762,$72.13,"$54,963",0(Direct),View
181,2020-12-14Sale,2020-12-166:24 pm,Airbnb Inc.,ABNB,Chesky BrianCEOChairman10% Owner,"441,177",$68,"$30,000,036","12,000,000(Direct)",View
182,2020-12-15Sale,2020-12-166:27 pm,8X8 INC,EGHT,Theophille Elizabeth HarrietDirector,"7,444",$30.76,"$228,977","13,168(Direct)",View
183,2020-12-15Sale,2020-12-166:29 pm,Certara Inc.,CERT,EQT Avatar Parent L.P.EQT Avatar Parent GP LLCEQT Fund Management S.a r.l.10% Owner,"14,167,717",$21.62,"$306,306,053","74,898,016(Indirect)",View
184,2020-12-14Sale,2020-12-166:30 pm,Cardlytics Inc.,CDLX,Laube Lynne MarieCEO,"10,000",$137.2,"$1,371,958","297,006(IndirectDirect)",View
185,2020-12-14Sale,2020-12-166:30 pm,CDK Global Inc.,CDK,Williams Jennifer A.CAO,266,$50.81,"$13,515","7,422(Direct)",View
186,2020-12-14Sale,2020-12-166:31 pm,Airbnb Inc.,ABNB,Gebbia JosephDirector10% Owner,"441,177",$68,"$30,000,036",0(IndirectDirect),View
187,2020-12-15Sale,2020-12-166:33 pm,FRANKLIN RESOURCES INC,BEN,Byerwalter Mariann HDirector,"1,826",$23.97,"$43,769","5,535(Indirect)",View
188,2020-12-14Sale,2020-12-166:34 pm,MESA AIR GROUP INC,MESA,GILLMAN BRIAN SVP,"20,000",$6.87,"$137,400","90,685(Direct)",View
189,2020-12-14Sale,2020-12-166:38 pm,MCGRATH RENTCORP,MGRC,Skenesky John PVP,"3,072",$63.48,"$195,003","4,510(Direct)",View
190,2020-12-14Sale,2020-12-166:41 pm,INTER PARFUMS INC,IPAR,GREENBERG RUSSELLCFO,"11,200",$57.79,"$647,261","5,000(Direct)",View
191,2020-12-14Sale,2020-12-166:43 pm,Walmart Inc.,WMT,WALTON JIM C10% Owner,"821,796",$145.91,"$119,910,180","383,526,112(IndirectDirect)",View
192,2020-12-14Sale,2020-12-166:46 pm,Walmart Inc.,WMT,WALTON S ROBSONDirector10% Owner,"821,796",$145.91,"$119,910,180","383,526,112(IndirectDirect)",View
193,2020-12-15Sale,2020-12-166:47 pm,SMITH & WESSON BRANDS Inc,SWBI,SCOTT ROBERT LDirector,"3,000",$15.5,"$46,500","95,932(Direct)",View
194,2020-12-15Sale,2020-12-166:48 pm,CISCO SYSTEMS Inc,CSCO,Martinez MariaCEO,"10,000",$44.69,"$446,930","312,446(IndirectDirect)",View
195,2020-12-14Sale,2020-12-166:50 pm,Walmart Inc.,WMT,WALTON ALICE L10% Owner,"821,796",$145.91,"$119,910,180","383,526,112(IndirectDirect)",View
196,2020-12-14Sale,2020-12-166:50 pm,AVIAT NETWORKS Inc,AVNW,Steel Excel Inc.SPH Group Holdings LLCSPH Group LLCSteel Partners Holdings GP Inc.STEEL PARTNERS HOLDINGS L.P.10% Owner,"51,287",$37.52,"$1,924,298","594,709(Direct)",View
197,2020-12-16Sale,2020-12-166:55 pm,II-VI INC,IIVI,MATTERA VINCENT D JRCEO,"8,500",$72.08,"$612,721","425,050(Direct)",View
198,2020-12-16Sale,2020-12-166:55 pm,OOMA INC,OOMA,Yeh Jenny CVP,"1,139",$16.48,"$18,765","37,343(Direct)",View
199,2020-12-15Sale,2020-12-167:00 pm,INTERCEPT PHARMACEUTICALS Inc,ICPT,Kapadia SandipCFO,"1,763",$32.78,"$57,791","27,158(Direct)",View
200,2020-12-14Sale,2020-12-167:01 pm,Okta Inc.,OKTA,Losch William ECFO,"32,202",$253.55,"$8,164,811","23,155(IndirectDirect)",View
201,2020-12-11Sale,2020-12-167:01 pm,AIR INDUSTRIES GROUP,AIRI,Richmond David S.RBI Private Investment II LLCRBI Private Investment III LLCRBI PI Manager LLCRichmond Brothers 401(k) Profit Sharing PlanRichmond Brothers Inc.Curfman Matthew J.10% Owner,"88,592",$1.197,"$106,048","711,408(Indirect)",View
202,2020-12-14Sale,2020-12-167:03 pm,CARVANA CO.,CVNA,GARCIA ERNEST C. IIVERDE INVESTMENTS Inc10% Owner,"31,050",$251.13,"$7,797,706",0(IndirectDirect),View
203,2020-12-14Sale,2020-12-167:03 pm,Virgin Galactic Holdings Inc,SPCE,Palihapitiya ChamathDirector10% Owner,"3,800,000",$25.74,"$97,826,681","6,200,000(IndirectDirect)",View
204,2020-12-14Sale,2020-12-167:06 pm,CARVANA CO.,CVNA,GARCIA ERNEST C. IIVERDE INVESTMENTS Inc10% Owner,"16,076",$260.22,"$4,183,218",0(IndirectDirect),View
205,2020-12-14Sale,2020-12-167:07 pm,INFINERA Corp,INFN,Fernicola Michael HCAO,"54,517",$10,"$545,170",0(Direct),View
206,2020-12-14Sale,2020-12-167:07 pm,INFINERA Corp,INFN,Wegleitner Mark ADirector,"30,000",$9.6733,"$290,199","119,234(Direct)",View
207,2020-12-14Sale,2020-12-167:07 pm,INFINERA Corp,INFN,Welch David FDirector,"327,293",$10.12,"$3,312,077",0(Indirect),View
208,2020-12-14Sale,2020-12-167:08 pm,Tenable Holdings Inc.,TENB,Yoran AmitCEOChairman,"45,000",$38.95,"$1,752,750","1,198,844(IndirectDirect)",View
209,2020-12-15Sale,2020-12-167:08 pm,MCKESSON CORP,MCK,Faber TracyEVP & Chief HR Officer,546,$174,"$95,004","2,101(Direct)",View
210,2020-12-14Sale,2020-12-167:09 pm,WILLIAMS SONOMA INC,WSM,ALBER LAURACEO,"15,000",$106.08,"$1,591,201","416,702(IndirectDirect)",View
211,2020-12-15Sale,2020-12-167:10 pm,RingCentral Inc.,RNG,Shah PrafulChief Strategy Officer,"12,413",$360.11,"$4,470,030","170,843(IndirectDirect)",View
212,2020-12-14Sale,2020-12-167:13 pm,MAXLINEAR INC,MXL,SEENDRIPU KISHORECEOChairman10% Owner,"13,365",$30.97,"$413,940","454,348(IndirectDirect)",View
213,2020-12-15Sale,2020-12-167:14 pm,RadNet Inc.,RDNT,HAMES NORMAN RPresident,"25,000",$19.01,"$475,300","397,067(Direct)",View
214,2020-12-14Sale,2020-12-167:15 pm,Homology Medicines Inc.,FIXX,5AM Ventures IV L.P.5AM Co-Investors IV L.P.5AM Partners IV LLCDIEKMAN JOHN DROCKLAGE SCOTT MSchwab Andrew J.10% Owner,"500,000",$12.25,"$6,125,915","201,435(Indirect)",View
215,2020-12-15Sale,2020-12-167:15 pm,Tradeweb Markets Inc.,TW,WARSHAW ROBERT JCFO,"15,419",$65.33,"$1,007,351","65,115(Direct)",View
216,2020-12-15Sale,2020-12-167:17 pm,Shockwave Medical Inc.,SWAV,Zacharias IsaacChief Commercial Officer,"4,000",$92.91,"$371,640","58,550(Direct)",View
217,2020-12-14Sale,2020-12-167:18 pm,Natera Inc.,NTRA,Schueren Robert AlanCOO,"20,000",$100.67,"$2,013,495","42,855(Direct)",View
218,2020-12-16Sale,2020-12-167:23 pm,Tradeweb Markets Inc.,TW,Zucker ScottCAO,"19,274",$65.83,"$1,268,871","62,275(Direct)",View
219,2020-12-16Sale,2020-12-167:23 pm,Anterix Inc.,ATEX,Guttman-McCabe ChristopherChief Reg & Comm Officer,"1,590",$29.75,"$47,303","44,020(Direct)",View
220,2020-12-14Sale,2020-12-167:25 pm,Homology Medicines Inc.,FIXX,PARMAR KUSHDirector,"500,000",$12.25,"$6,125,915","201,435(Indirect)",View
221,2020-12-15Sale,2020-12-167:27 pm,Eidos Therapeutics Inc.,EIDX,Turtle CameronChief Business Officer,"26,294",$111.77,"$2,938,796","50,621(Direct)",View
222,2020-12-14Sale,2020-12-167:29 pm,YETI Holdings Inc.,YETI,Reintjes Matthew JCEO,"20,000",$70.03,"$1,400,504","337,745(Direct)",View
223,2020-12-14Sale,2020-12-167:33 pm,CURO Group Holdings Corp.,CURO,Gayhardt DonaldCEO,"15,000",$8.0685,"$121,027","773,565(Direct)",View
224,2020-12-14Sale,2020-12-167:37 pm,ZoomInfo Technologies Inc.,ZI,Hays Joseph ChristopherChief Revenue Officer,"17,241",$42.15,"$726,708",0(Direct),View
225,2020-12-14Sale,2020-12-167:41 pm,Seagen Inc.,SGEN,LIU JEAN IVP,"5,000",$195.86,"$979,316","58,642(Direct)",View
226,2020-12-14Sale,2020-12-167:41 pm,Black Diamond Therapeutics Inc.,BDTX,Hatzis-Schoch BrentSee Remarks,"4,078",$34.95,"$142,522","3,000(Direct)",View
227,2020-12-14Sale,2020-12-167:42 pm,GRAFTECH INTERNATIONAL LTD,EAF,BCP GP LtdBROOKFIELD ASSET MANAGEMENT IncBrookfield Capital Partners Ltd.BPE IV (Non-Cdn)BCP IV GrafTech Holdings L.P.Brookfield Business Partners L.P.Brookfield Private Equity Group Holdings LPBrookfield Private Equity Inc.Brookfield Private Equity Holdings LLCBrookfield US Inc.Director10% Owner,"8,500,000",$8.9,"$75,649,997","147,742,576(Indirect)",View
228,2020-12-14Sale,2020-12-167:43 pm,GRAFTECH INTERNATIONAL LTD,EAF,BCP GP LtdBrookfield Private Funds Holdings Inc.Brookfield BBP Canadian GP L.P.Brookfield Business L.P.Brookfield Business Partners LtdBCP IV (US Plan) LPBCP IV (UK Plan) LPBCP IV (Cdn Plan) LPBCP IV Bermuda Investor LPDirector10% Owner,"8,500,000",$8.9,"$75,649,997","147,742,576(Indirect)",View
229,2020-12-14Sale,2020-12-167:43 pm,Facebook Inc,FB,Zuckerberg MarkCEO10% Owner,"54,105",$275.19,"$14,889,253","59,229(Indirect)",View
230,2020-12-14Sale,2020-12-167:43 pm,GRAFTECH INTERNATIONAL LTD,EAF,BCP GP LtdBrookfield BBP (Canada) L.P.Brookfield BBP Canada Holdings Inc.Brookfield CanGP LtdDirector10% Owner,"8,500,000",$8.9,"$75,649,997","147,742,576(Indirect)",View
231,2020-12-14Sale,2020-12-167:44 pm,Trade Desk Inc.,TTD,Stempeck Brian JohnDirector,"13,007",$915.03,"$11,901,765","10,132(IndirectDirect)",View
232,2020-12-15Sale,2020-12-167:45 pm,Palomar Holdings Inc.,PLMR,Johnson Michelle AntoinetteVP,"5,000",$80.37,"$401,850",0(Direct),View
233,2020-12-14Sale,2020-12-167:46 pm,ChemoCentryx Inc.,CCXI,Kwan Pui SanPrincipal Acctg Officer,"51,550",$65.06,"$3,353,635","3,232(Direct)",View
234,2020-12-15Sale,2020-12-167:48 pm,Facebook Inc,FB,Zuckerberg MarkCEO10% Owner,"56,250",$272.84,"$15,347,429","52,979(Indirect)",View
235,2020-12-15Sale,2020-12-167:49 pm,CLS Holdings USA Inc.,CLSH,SWANSON TODD V10% Owner,"86,634",$0.17,"$14,728","13,446,057(Indirect)",View
236,2020-12-14Sale,2020-12-167:50 pm,Trade Desk Inc.,TTD,Stempeck Brian JohnDirector,"2,493",$923.42,"$2,302,081","7,639(Indirect)",View
237,2020-12-14Sale,2020-12-167:51 pm,ChemoCentryx Inc.,CCXI,Schall Thomas J.CEO,"28,772",$65.02,"$1,870,696","2,268,557(Direct)",View
238,2020-12-14Sale,2020-12-168:00 pm,PLIANT THERAPEUTICS Inc,PLRX,Coulie BernardCEO,"3,500",$27.37,"$95,790","470,817(IndirectDirect)",View
239,2020-12-14Sale,2020-12-168:01 pm,Frequency Therapeutics Inc.,FREQ,Lucchino David L.CEO,"40,542",$37.84,"$1,534,061","323,800(Direct)",View
240,2020-12-16Sale,2020-12-168:04 pm,Facebook Inc,FB,Zuckerberg MarkCEO10% Owner,"56,250",$275.6,"$15,502,513","46,729(Indirect)",View
241,2020-12-14Sale,2020-12-168:06 pm,Ares Management Corp,ARES,Arougheti Michael JCEO,"130,236",$48.79,"$6,353,616","499,999(IndirectDirect)",View
242,2020-12-14Sale,2020-12-168:09 pm,Zscaler Inc.,ZS,CANESSA REMOCFO,"74,620",$184.72,"$13,783,521","307,588(Direct)",View
243,2020-12-14Sale,2020-12-168:09 pm,Zscaler Inc.,ZS,Sinha AmitCTO,"8,113",$183.37,"$1,487,657","249,646(IndirectDirect)",View
244,2020-12-14Sale,2020-12-168:11 pm,PATRICK INDUSTRIES INC,PATK,Cleveland Todd MChairman,"26,615",$71.14,"$1,893,290","276,385(IndirectDirect)",View
245,2020-12-14Sale,2020-12-168:12 pm,PATRICK INDUSTRIES INC,PATK,Blosser CourtneyVP,"2,000",$70,"$140,000","49,740(Direct)",View
246,2020-12-14Sale,2020-12-168:23 pm,Tabula Rasa HealthCare Inc.,TRHC,Knowlton Orsula VPresident,"40,000",$40.09,"$1,603,588","810,082(IndirectDirect)",View
247,2020-12-15Sale,2020-12-168:25 pm,Inogen Inc,INGN,Bauerlein AlisonCFO,"8,702",$40.16,"$349,508","2,315(Direct)",View
248,2020-12-14Sale,2020-12-168:27 pm,Tabula Rasa HealthCare Inc.,TRHC,Knowlton Calvin HCEO,"40,000",$40.09,"$1,603,588","714,045(IndirectDirect)",View
249,2020-12-14Sale,2020-12-168:29 pm,Minerva Neurosciences Inc.,NERV,Ahlholm Frederick WCAO,"1,845",$2.64,"$4,871","10,039(Direct)",View
250,2020-12-14Sale,2020-12-168:29 pm,Minerva Neurosciences Inc.,NERV,Luthringer RemyCEO,"1,300",$2.64,"$3,432","66,490(IndirectDirect)",View
251,2020-12-14Sale,2020-12-168:31 pm,Minerva Neurosciences Inc.,NERV,Race GeoffCFO,"6,190",$2.64,"$16,342","211,354(Direct)",View
252,2020-12-14Sale,2020-12-168:33 pm,Tabula Rasa HealthCare Inc.,TRHC,Speers Andrea CarolanCAO,"6,033",$40,"$241,320","33,223(Direct)",View
253,2020-12-15Sale,2020-12-168:36 pm,Accel Entertainment Inc.,ACEL,Rubenstein Andrew H.CEO10% Owner,"90,000",$9.6332,"$866,988","4,261,383(Direct)",View
254,2020-12-14Sale,2020-12-168:37 pm,Minerva Neurosciences Inc.,NERV,Reilly Joseph H.COO,"3,228",$2.64,"$8,522","31,747(Direct)",View
255,2020-12-15Sale,2020-12-168:40 pm,SALESFORCE.COM Inc,CRM,Weaver Amy EPresident and CLO,"11,000",$220.9,"$2,429,941","20,676(Direct)",View
256,2020-12-16Sale,2020-12-168:51 pm,LITHIA MOTORS INC,LAD,Roberts Kenneth EDirector,450,$280.52,"$126,233","50,188(IndirectDirect)",View
257,2020-12-16Sale,2020-12-168:51 pm,LITHIA MOTORS INC,LAD,DEBOER SIDNEY BDirector,"10,410",$285.75,"$2,974,661","23,986(Direct)",View
258,2020-12-15Sale,2020-12-168:55 pm,Travere Therapeutics Inc.,TVTX,ASELAGE STEVEDirector,"5,549",$26.02,"$144,385","196,667(Direct)",View
259,2020-12-15Sale,2020-12-169:00 pm,Adaptive Biotechnologies Corp,ADPT,LO FRANCISChief People Officer,"2,000",$55.94,"$111,874",0(IndirectDirect),View
260,2020-12-14Sale,2020-12-169:00 pm,Adaptive Biotechnologies Corp,ADPT,GRIFFIN MICHELLE RENEEDirector,"6,000",$58.84,"$353,040",0(Direct),View
261,2020-12-15Sale,2020-12-169:00 pm,Adaptive Biotechnologies Corp,ADPT,HERSHBERG ROBERTDirector,"2,000",$55.93,"$111,856",0(Direct),View
262,2020-12-14Sale,2020-12-169:00 pm,Adaptive Biotechnologies Corp,ADPT,HILL NANCY LOUISEVP,"40,000",$59,"$2,360,000","10,000(IndirectDirect)",View
263,2020-12-14Sale,2020-12-169:00 pm,Replimune Group Inc.,REPL,Franchi Jean M.CFO,"25,000",$43.45,"$1,086,200",0(Direct),View
264,2020-12-14Sale,2020-12-169:01 pm,AMC ENTERTAINMENT HOLDINGS Inc,AMC,Mudrick Capital Management L.P.Mudrick Capital Management LLCMudrick Jason10% Owner,"4,043,474",$3.113,"$12,587,139","17,934,548(Indirect)",View
265,2020-12-14Sale,2020-12-169:03 pm,Adaptive Biotechnologies Corp,ADPT,VIKING GLOBAL INVESTORS LPVIKING GLOBAL PERFORMANCE LLCViking Global Equities II LPViking Global Equities Master Ltd.Viking Long Fund GP LLCViking Long Fund Master Ltd.HALVORSEN OLE ANDREASOtt David C.Shabet Rose Sharon10% Owner,"1,000,000",$55.65,"$55,650,002","29,993,708(Indirect)",View
266,2020-12-14Sale,2020-12-169:04 pm,Penumbra Inc,PEN,O'Rourke BridgetDirector,65,$190.88,"$12,407","3,063(Direct)",View
267,2020-12-14Sale,2020-12-169:21 pm,Alteryx Inc.,AYX,Stoecker DeanDirector10% Owner,"15,000",$121.98,"$1,829,659","15,000(IndirectDirect)",View
268,2020-12-14Sale,2020-12-169:36 pm,Invitae Corp,NVTA,Stueland KatherineChief Commercial Officer,"34,300",$58.43,"$2,004,066","203,052(Direct)",View
269,2020-12-14Sale,2020-12-169:40 pm,Sunrun Inc.,RUN,Dawson ChristopherCOO,"158,588",$60.5,"$9,594,441","222,877(Direct)",View
270,2020-12-14Sale,2020-12-169:46 pm,INSEEGO CORP.,INSG,Miller BrianNorth Sound Trading LPNorth Sound Management Inc.Director,"2,401,995",$15.12,"$36,310,780","4,000,000(IndirectDirect)",View
271,2020-12-15Sale,2020-12-169:46 pm,PRO DEX INC,PDEX,Swenson Nicholas JohnAO Partners I LPDirector10% Owner,"20,000",$39.6,"$792,078","927,177(IndirectDirect)",View
272,2020-12-14Sale,2020-12-1706:01 am,RAYONIER INC,RYN,NUNES DAVID LCEO,"7,500",$30.5,"$228,750",0(IndirectDirect),View
273,2020-12-15Sale,2020-12-1709:00 am,VICOR CORP,VICR,Grava Nancy LVP,"4,300",$91.55,"$393,650",0(Direct),View
274,2020-12-16Sale,2020-12-1709:14 am,Hanesbrands Inc.,HBI,MOISON FRANCK JDirector,"2,175",$14.1,"$30,673","31,227(Direct)",View
275,2020-12-15Sale,2020-12-1709:15 am,IDT CORP,IDT,COSENTINO ERIC F.Director,"1,700",$13.03,"$22,152",108(Direct),View
276,2020-12-14Sale,2020-12-1709:19 am,Freedom Holding Corp.,FRHC,Ler EvgenyCFO,"18,755",$43.03,"$806,995","20,000(Direct)",View
277,2020-11-18Sale(A),2020-12-1709:23 am,SolarWinds Corp,SWI,THOMPSON KEVIN BCEO,"175,000",$21.6,"$3,780,000","2,314,053(Direct)",View
278,2020-12-15Sale,2020-12-1709:25 am,Chubb Ltd,CB,Keogh John WCOO,"23,432",$153.04,"$3,586,060","197,155(IndirectDirect)",View
279,2020-12-16Sale,2020-12-1709:29 am,CHAMPIONS ONCOLOGY Inc,CSBR,Breitfeld Philip P.Director,"31,443",$11.35,"$356,976",0(Direct),View
280,2020-12-16Sale,2020-12-1709:34 am,VICOR CORP,VICR,EICHTEN ESTIA JDirector,"5,000",$93,"$465,000","244,329(Direct)",View
281,2020-12-16Sale,2020-12-1710:28 am,VICOR CORP,VICR,McNamara MichaelDirector,"2,099",$93.33,"$195,891",483(Direct),View
282,2020-12-16Sale,2020-12-1710:29 am,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND Inc,HIO,HUTCHINSON WILLIAM RDirector,"7,536",$5.02,"$37,831",0(Direct),View
283,2020-12-15Sale,2020-12-1710:39 am,GARMIN LTD,GRMN,PEMBLE CLIFTON ACEO,"8,494",$118.32,"$1,004,980","133,763(IndirectDirect)",View
284,2020-12-15Sale,2020-12-1710:53 am,STONERIDGE INC,SRI,DeGaynor Jonathan BCEO,"10,000",$30.38,"$303,831","156,208(Direct)",View
285,2020-12-15Sale,2020-12-1710:57 am,RAYMOND JAMES FINANCIAL INC,RJF,Raney Steven MCEO,"3,224",$93.64,"$301,906","35,762(IndirectDirect)",View
286,2020-12-15Sale,2020-12-1711:09 am,WILLIS LEASE FINANCE CORP,WLFC,Flaherty Scott B.CFO,"1,900",$35.82,"$68,053","87,381(Direct)",View
287,2020-12-16Sale,2020-12-1711:24 am,QCR HOLDINGS INC,QCRH,Nichols Dana LEVP Chief Lending Officer,248,$40.5,"$10,044","2,246(IndirectDirect)",View
288,2020-12-15Sale,2020-12-1711:32 am,NLIGHT Inc,LASR,Keeney Scott HCEO,"5,000",$33.35,"$166,750","482,888(Direct)",View
289,2020-12-15Sale,2020-12-1712:11 pm,Gaming & Leisure Properties Inc.,GLPI,Demchyk MatthewVP,"13,562",$42.73,"$579,504","42,202(Direct)",View
290,2020-12-16Sale,2020-12-1712:13 pm,BANNER CORP,BANR,McLean James P.G.VP,400,$46.44,"$18,576","16,170(Direct)",View
291,2020-12-15Sale,2020-12-1712:21 pm,MUELLER INDUSTRIES INC,MLI,Christopher Gregory L.CEOChairman,"19,041",$35,"$666,435","501,165(IndirectDirect)",View
292,2020-12-15Sale,2020-12-1712:32 pm,F5 NETWORKS Inc,FFIV,Locoh-Donou FrancoisCEO,"1,300",$172.81,"$224,653","68,981(Direct)",View
293,2020-12-15Sale,2020-12-1712:33 pm,F5 NETWORKS Inc,FFIV,Pelzer Francis J.CFO,500,$172.81,"$86,405","12,831(Direct)",View
294,2020-12-15Sale,2020-12-1712:50 pm,HUDSON TECHNOLOGIES INC,HDSN,ABBATECOLA VINCENT PDirector,"75,000",$1.2147,"$91,102","116,928(Direct)",View
295,2020-12-15Sale,2020-12-1712:50 pm,MARVELL TECHNOLOGY GROUP LTD,MRVL,MURPHY MATTHEW JCEO,"7,500",$44.99,"$337,425","277,850(Indirect)",View
296,2020-12-15Sale,2020-12-1712:54 pm,BIO-RAD LABORATORIES Inc,BIOBIOB,Crowley MichaelVP,374,$580.67,"$217,171","3,669(Direct)",View
297,2020-12-15Sale,2020-12-171:07 pm,MARVELL TECHNOLOGY GROUP LTD,MRVL,Hu Jean X.CFO,"10,587",$44.69,"$473,133","105,621(Direct)",View
298,2020-12-17Sale,2020-12-171:14 pm,SOUTHERN FIRST BANCSHARES INC,SFST,CUBBAGE LEIGHTON MDirector,"1,620",$35,"$56,700","69,581(Direct)",View
299,2020-12-16Sale,2020-12-171:43 pm,NETGEAR Inc,NTGR,Kim Andrew WonkiVP,"24,833",$37.51,"$931,364","76,866(Direct)",View
300,2020-12-15Sale,2020-12-171:45 pm,HUMANA INC,HUM,Fleming William KevinSeg Pres Clin & Phm Solutions,860,$395.23,"$339,898","5,960(IndirectDirect)",View
301,2020-12-16Sale,2020-12-171:50 pm,CHASE CORP,CCF,CHASE PETER RChairman,500,$115,"$57,500","289,413(IndirectDirect)",View
302,2020-12-16Sale,2020-12-171:54 pm,NETGEAR Inc,NTGR,Rogers TamesaVP,"5,000",$38.2,"$191,000","36,679(Direct)",View
303,2020-12-16Sale,2020-12-172:03 pm,JOHNSON OUTDOORS INC,JOUT,Lang Edward FDirector,550,$99.45,"$54,697","20,019(Direct)",View
304,2020-12-16Sale,2020-12-172:05 pm,M.D.C. HOLDINGS Inc,MDC,WOOLSEY STACI MCAO,"1,290",$49.06,"$63,287","2,797(Direct)",View
305,2020-12-15Sale,2020-12-172:05 pm,HUMANA INC,HUM,Huval Timothy S.CAO,746,$387.27,"$288,901","6,922(Direct)",View
306,2020-12-16Sale,2020-12-172:10 pm,SYNOPSYS INC,SNPS,WALSKE STEVENDirector,"9,845",$248.03,"$2,441,899","2,784(Direct)",View
307,2020-12-15Sale,2020-12-172:20 pm,Morningstar Inc.,MORN,Mansueto Joseph DChairman10% Owner,"22,097",$209.91,"$4,638,450","19,301,610(IndirectDirect)",View
308,2020-12-15Sale,2020-12-172:27 pm,HIGH INCOME SECURITIES FUND,PCF,GOLDSTEIN PHILLIPDirector,"20,000",$8.7525,"$175,050","19,481(Direct)",View
309,2020-12-16Sale,2020-12-172:38 pm,EXXON MOBIL CORP,XOM,DuCharme Linda DVP,"4,000",$43.5,"$174,000","262,124(IndirectDirect)",View
